gene	chromosome	start_pos	end_pos	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model
intron_1_151017904_151018557	1	151017904	151018557	2.6828396320343018	0.2536122165863753	0.007299998639118678	0.007649546924950071	1	1.0	1
intron_17_8141340_8141805	17	8141340	8141805	-2.6828396320343013	-0.04524865312961135	0.007299998639118693	0.2300798945367361	1	2.0	2
intron_3_195866505_195866889	3	195866505	195866889	-2.6814169308528863	-0.09321396115547866	0.007331111326635135	0.051203608985664846	2	2.0	2
intron_14_63539692_63542779	14	63539692	63542779	2.6795791928588124	0.07171768416013503	0.0073714764177934995	0.10525660953696597	2	2.0	2
intron_3_39130151_39130248	3	39130151	39130248	2.6782860755920415	7.081963965969708	0.007399998543212068	8.295184467737295e-06	1	1.0	1
intron_11_65647658_65649512	11	65647658	65649512	-2.6782860755920415	-0.23860194578036717	0.007399998543212068	0.011645351603115842	1	1.0	1
intron_11_65647658_65649262	11	65647658	65649262	2.6782860755920415	0.5471733777484137	0.007399998543212068	0.0022143723477715794	1	1.0	1
intron_14_21501824_21503173	14	21501824	21503173	2.678286075592041	0.35871812490967947	0.007399998543212074	0.003846126617138	1	1.0	1
intron_19_48806717_48807000	19	48806717	48807000	2.678286075592041	0.4541447291424071	0.007399998543212074	0.002518632043430692	1	1.0	1
intron_19_48800297_48806517	19	48800297	48806517	-2.6782860755920406	-0.06102455376522191	0.007399998543212084	0.13949031525667044	1	1.0	1
intron_20_35013066_35016008	20	35013066	35016008	-2.6782860755920406	-0.028983049706415274	0.007399998543212084	0.5587874410891895	1	1.0	1
intron_10_88740067_88752517	10	88740067	88752517	2.6776787122345866	0.051935640178029555	0.007413429216132894	0.16937163521896847	2	2.0	2
intron_6_31119733_31120335	6	31119733	31120335	2.676704161073166	0.030747818212483565	0.007435025233464935	0.47683419926708315	2	2.0	2
intron_19_48797333_48799675	19	48797333	48799675	2.674833079340579	0.8140389560950789	0.00747664656031966	0.0007830384660906186	2	2.0	2
intron_22_49919840_49920156	22	49919840	49920156	-2.673787355422974	-0.37363829142731814	0.0074999991066086475	0.003564631729247324	1	1.0	1
intron_6_79203630_79208547	6	79203630	79208547	-2.673787355422974	-0.4840824047824288	0.0074999991066086475	0.0019865193748055203	1	1.0	1
intron_20_13117725_13126591	20	13117725	13126591	-2.673787355422974	-29.55426578925893	0.0074999991066086475	5.971272499605292e-07	1	1.0	1
intron_6_149603373_149604661	6	149603373	149604661	2.6737873554229736	5.458966114744693	0.007499999106608655	1.572578510535209e-05	1	1.0	1
intron_3_196712644_196716858	3	196712644	196716858	-2.6737873554229736	-4.620520528895251	0.007499999106608655	2.163872268334295e-05	1	1.0	1
intron_3_46021978_46027417	3	46021978	46027417	-2.6737873554229736	-82.06435001404488	0.007499999106608655	8.55710951859703e-08	1	1.0	1
intron_22_49919840_49919991	22	49919840	49919991	2.6737873554229736	0.5468923616086402	0.007499999106608655	0.0016638482263456255	1	1.0	1
intron_17_247285_319420	17	247285	319420	-2.673787355422973	-84.61346342338751	0.007499999106608666	8.50576416252196e-08	1	1.0	1
intron_12_47795767_47796207	12	47795767	47796207	-2.669630293223642	-0.10077340780020037	0.007593480549770105	0.05063219589733421	2	2.0	2
intron_4_932540_950421	4	932540	950421	2.6693911306227087	0.06756961903494044	0.007598890330711732	0.10571268508907017	2	2.0	2
intron_17_81891841_81893552	17	81891841	81893552	2.669342041015625	1.0542687382088618	0.007600001149074323	0.0005222829058526757	1	1.0	1
intron_17_81891833_81893552	17	81891833	81893552	-2.669342041015625	-0.3066428987402886	0.007600001149074323	0.006173659115689833	1	1.0	1
intron_15_76225929_76227713	15	76225929	76227713	2.669342041015625	0.3305092831118011	0.007600001149074323	0.0037535258667599903	1	1.0	1
intron_12_113273290_113273569	12	113273290	113273569	2.669342041015625	4.05667470860996	0.007600001149074323	2.532019259568483e-05	1	1.0	1
intron_12_56571855_56581184	12	56571855	56581184	2.6693420410156246	4.148173329059997	0.00760000114907433	2.6756684337480075e-05	1	1.0	1
intron_12_123988138_124011381	12	123988138	124011381	2.6693420410156246	2.208827970589199	0.00760000114907433	0.00010330545398373037	1	1.0	1
intron_1_149931473_149931944	1	149931473	149931944	-2.6693420410156246	-7.8672923946783335	0.00760000114907433	6.282879340000661e-06	1	1.0	1
intron_6_30561508_30561834	6	30561508	30561834	-2.668935906694435	-0.3608329158619641	0.007609196897079086	0.0029443798298426503	2	2.0	2
intron_13_99201567_99238427	13	99201567	99238427	2.6661126257827825	15.528187779934687	0.0076733981518050075	2.1305822646536918e-06	2	2.0	2
intron_3_195864187_195866390	3	195864187	195866390	-2.665168436925366	-0.08424973204365097	0.007694977038307506	0.06213714307697403	2	2.0	2
intron_3_98581511_98585441	3	98581511	98585441	2.6649489402770996	0.06340967030075947	0.0077000012909514155	0.11998839684067579	1	1.0	1
intron_10_117492109_117542097	10	117492109	117542097	2.6649489402770996	1.5053494803766123	0.0077000012909514155	0.000229905605043857	1	1.0	1
intron_18_13117643_13124632	18	13117643	13124632	2.6627166450793878	0.06372681677516424	0.007751265504197243	0.12434564020144762	2	2.0	2
intron_20_35734257_35738968	20	35734257	35738968	-2.6610489499663577	-0.06084179275467611	0.007789763151059417	0.1316688881398577	2	2.0	2
intron_16_28590935_28591590	16	28590935	28591590	-2.660606622695923	-0.2732716269473668	0.007800002688856684	0.006218795563602115	1	1.0	1
intron_1_214358050_214364512	1	214358050	214364512	2.660606622695923	0.16887817123310114	0.007800002688856684	0.0179888253093362	1	1.0	1
intron_20_63707092_63707810	20	63707092	63707810	-2.660606622695923	-0.33502883826432633	0.007800002688856684	0.003741653065380488	1	1.0	1
intron_9_134294586_134295367	9	134294586	134295367	2.660606622695923	0.15873160787832624	0.007800002688856684	0.020160635512192143	1	1.0	1
intron_11_63763869_63764038	11	63763869	63764038	2.6593453982965674	1.6861841992871096	0.007829265314762695	0.00019835771073255427	2	2.0	2
intron_20_62642553_62667745	20	62642553	62667745	-2.6563141345977783	-0.09898715586881081	0.007899998603651743	0.047147836698908555	1	1.0	1
intron_1_112578417_112581992	1	112578417	112581992	2.6538443220869015	0.5927720939708077	0.007958053256115937	0.0015087400086044023	2	2.0	2
intron_6_31540664_31541950	6	31540664	31541950	-2.6531874953289076	-0.01630055302755893	0.007973556599677592	1.7656075398737343	6	7.0	7
intron_16_8806407_8811079	16	8806407	8811079	-2.65292663936536	-0.1613039636184432	0.00797972118674583	0.01638425366857053	2	2.0	2
intron_22_20056013_20063338	22	20056013	20063338	2.6520698070526127	0.053641917579765566	0.00800000002013012	0.1486856204418134	1	1.0	1
intron_5_180302584_180304772	5	180302584	180304772	2.6520698070526123	0.20467910471321982	0.008000000020130134	0.01196065161257319	1	1.0	1
intron_12_50096972_50098714	12	50096972	50098714	2.6520698070526123	0.20080904284430598	0.008000000020130134	0.011535229554609056	1	1.0	1
intron_6_16285835_16290462	6	16285835	16290462	-2.6520698070526123	-0.16247457175938754	0.008000000020130134	0.018235200618181527	1	1.0	1
intron_2_23752087_23754179	2	23752087	23754179	2.6520698070526123	10.434030899636824	0.008000000020130134	5.140614593510287e-06	1	1.0	1
intron_4_8235555_8237474	4	8235555	8237474	-2.649663163250372	-0.12015176994849308	0.008057205630876458	0.03168209005612673	3	3.0	3
intron_2_168846951_168851084	2	168846951	168851084	-2.6478726863861084	-6.119231310626366	0.008100002329264217	1.2729422046451489e-05	1	1.0	1
intron_5_178138258_178142583	5	178138258	178142583	2.647872686386108	0.10215364416085201	0.008100002329264234	0.058768992885044724	1	1.0	1
intron_7_1957719_1980453	7	1957719	1980453	2.6478726863861075	0.06740451377922607	0.00810000232926424	0.0921857883808369	1	1.0	1
intron_16_68348431_68351390	16	68348431	68351390	2.6467850343968653	0.04954435621784201	0.008126099069449265	0.19405707450444998	2	2.0	2
intron_14_76786592_76790611	14	76786592	76790611	2.6457068164281763	0.14070853452873686	0.00815204371153395	0.028556796032356755	3	3.0	3
intron_20_35732135_35738968	20	35732135	35738968	2.6450846427384254	0.050324811104465975	0.008167048490660314	0.19289315377829644	2	2.0	2
intron_19_8255879_8256236	19	8255879	8256236	2.6445224187439864	0.46577670546922934	0.008180628736232065	0.0018848360018866401	2	2.0	2
intron_17_19786005_19795622	17	19786005	19795622	-2.6437218189239506	-3.1560608345001113	0.008200001712894953	3.89551217026262e-05	1	1.0	1
intron_19_46334986_46338227	19	46334986	46338227	-2.64372181892395	-0.42972223716982194	0.008200001712894962	0.003829102214712053	1	1.0	1
intron_6_33080935_33084950	6	33080935	33084950	-2.64372181892395	-0.03239467124846339	0.008200001712894962	0.412109391601952	1	1.0	1
intron_17_19786086_19795622	17	19786086	19795622	2.6437218189239498	3.31632568776238	0.008200001712894974	3.528100496697613e-05	1	1.0	1
intron_1_151036766_151037315	1	151036766	151037315	2.640253549240371	0.08018910323644166	0.008284402209158803	0.07266544429471188	2	2.0	2
intron_12_6939177_6940880	12	6939177	6940880	2.6396160125732426	0.14982526271277033	0.00830000098933196	0.0176891306075589	1	1.0	1
intron_19_17258701_17259289	19	17258701	17259289	-2.6396160125732426	-0.5852783070464399	0.00830000098933196	0.001389979481529993	1	1.0	1
intron_15_90604447_90607378	15	90604447	90607378	-2.639616012573242	-39.494634252121266	0.008300000989331965	3.6944254208273756e-07	1	1.0	1
intron_12_6939177_6940453	12	6939177	6940453	-2.639616012573242	-0.17533039780271742	0.008300000989331965	0.012917014526802315	1	1.0	1
intron_12_6940503_6940880	12	6940503	6940880	-2.639616012573242	-0.26890587142846206	0.008300000989331965	0.005491310668963983	1	1.0	1
intron_20_35732135_35734186	20	35732135	35734186	-2.636404096757315	-0.05858115478268341	0.00837898816848533	0.14153689797938843	2	2.0	2
intron_12_113112278_113114800	12	113112278	113114800	2.635554313659668	13.783253876808283	0.008399998132012294	2.357011337668229e-06	1	1.0	1
intron_21_44861271_44865395	21	44861271	44865395	-2.635554313659668	-0.23311050747073148	0.008399998132012294	0.007454419905328568	1	1.0	1
intron_11_105041719_105044392	11	105041719	105044392	2.635554313659668	0.2787697780996777	0.008399998132012294	0.005838081135282888	1	1.0	1
intron_6_30923505_30924354	6	30923505	30924354	-2.635554313659668	-16.063016004388174	0.008399998132012294	2.1357424031982044e-06	1	1.0	1
intron_9_105705753_105721537	9	105705753	105721537	2.635554313659668	245.24714762796177	0.008399998132012294	7.615748492522368e-09	1	1.0	1
intron_16_2938456_2940032	16	2938456	2940032	2.635554313659668	0.08682006396678349	0.008399998132012294	0.06955369044022014	1	1.0	1
intron_16_2938456_2939828	16	2938456	2939828	-2.6355543136596675	-0.11270755297340446	0.008399998132012304	0.04127188830166517	1	1.0	1
intron_5_178146279_178147533	5	178146279	178147533	2.6355543136596675	118.94833730178429	0.008399998132012304	4.247378722262773e-08	1	1.0	1
intron_1_150325881_150328320	1	150325881	150328320	-2.631535530090332	-140.6051771454277	0.008499997888913927	2.1974016409534352e-08	1	1.0	1
intron_20_63738060_63738183	20	63738060	63738183	-2.6315355300903316	-0.14613655658962646	0.008499997888913936	0.019121964311072256	1	1.0	1
intron_18_13087646_13089456	18	13087646	13089456	2.6284553079326534	5.788076669215372	0.008577362545024532	1.4103237716552086e-05	2	2.0	2
intron_10_119105495_119107968	10	119105495	119107968	-2.627558708190918	-0.09357289218652233	0.008600000048384971	0.054833477187408615	1	1.0	1
intron_10_119105495_119107948	10	119105495	119107948	-2.627558708190918	-0.2633534151570738	0.008600000048384971	0.006922580005801123	1	1.0	1
intron_12_113108222_113114800	12	113108222	113114800	-2.627558708190918	-1.8226380525329346	0.008600000048384971	0.00013479206184024474	1	1.0	1
intron_9_131085723_131086592	9	131085723	131086592	2.6275587081909175	0.07877379855991394	0.008600000048384984	0.07330068340716266	1	1.0	1
intron_17_2033842_2035970	17	2033842	2035970	-2.625928640039222	-0.026427995750281864	0.00864129314110831	0.5908828185890708	5	5.0	5
intron_16_27701695_27703896	16	27701695	27703896	2.623623132705689	58.50819529478463	0.00869999913060797	1.545020672844901e-07	1	1.0	1
intron_12_113104298_113105714	12	113104298	113105714	2.6236231327056885	0.08324380346461668	0.008699999130607983	0.06461916656770399	1	1.0	1
intron_12_70400336_70430485	12	70400336	70430485	-2.6236231327056885	-2.0948061321129146	0.008699999130607983	0.00011239731178971579	1	1.0	1
intron_16_57055094_57055436	16	57055094	57055436	2.6236231327056885	0.2156238953341565	0.008699999130607983	0.01083832810280204	1	1.0	1
intron_16_57055094_57055433	16	57055094	57055433	2.6236231327056885	3.755736454443281	0.008699999130607983	3.572447455903448e-05	1	1.0	1
intron_16_57055094_57058065	16	57055094	57058065	-2.6236231327056885	-20.91069473330822	0.008699999130607983	1.1524421792765143e-06	1	1.0	1
intron_16_69368595_69370483	16	69368595	69370483	-2.6236231327056885	-13.430405568989832	0.008699999130607983	2.6124919822675653e-06	1	1.0	1
intron_1_10371262_10374316	1	10371262	10374316	-2.6197276115417485	-103.2975290960619	0.008800002535588177	5.119262443801854e-08	1	1.0	1
intron_17_6470408_6471161	17	6470408	6471161	2.619727611541748	0.3032740772279271	0.008800002535588195	0.005323052037320695	1	1.0	1
intron_2_102226041_102232963	2	102226041	102232963	2.619727611541748	24.058090212587977	0.008800002535588195	7.935748250389031e-07	1	1.0	1
intron_16_27618501_27628661	16	27618501	27628661	-2.619727611541748	-12.20142757879558	0.008800002535588195	3.567453109577762e-06	1	1.0	1
intron_1_150335241_150340398	1	150335241	150340398	2.619727611541748	186.80926818070193	0.008800002535588195	1.1924362705083162e-08	1	1.0	1
intron_1_149899672_149900010	1	149899672	149900010	2.617864112483437	9.802587649599866	0.008848203297349947	4.210726682874839e-06	2	2.0	2
intron_8_23439915_23441393	8	23439915	23441393	-2.615871667861939	-0.6201881425420553	0.00890000010164229	0.0012017423778686546	1	1.0	1
intron_8_23439915_23441593	8	23439915	23441593	2.615871667861939	0.3995631271685093	0.00890000010164229	0.002895259442215539	1	1.0	1
intron_7_134536772_134537051	7	134536772	134537051	2.6158716678619385	0.03430380872402066	0.00890000010164231	0.3946491162359671	1	1.0	1
intron_1_198232637_198253040	1	198232637	198253040	-2.6158716678619385	-2.2229606033391316	0.00890000010164231	8.88824775912143e-05	1	1.0	1
intron_12_133037545_133041278	12	133037545	133041278	-2.6158716678619385	-0.2593123805593229	0.00890000010164231	0.006875948223685987	1	1.0	1
intron_20_63689648_63689750	20	63689648	63689750	2.6139650933382628	0.18690864773216248	0.008949817980396946	0.011307428238083426	2	2.0	2
intron_10_88732551_88737635	10	88732551	88737635	-2.6120541095733647	-0.18311710447863994	0.009000000833368145	0.013008776956477466	1	1.0	1
intron_16_2939957_2940032	16	2939957	2940032	-2.6120541095733643	-3.665921897436243	0.00900000083336816	3.638252413833268e-05	1	1.0	1
intron_1_224294411_224296501	1	224294411	224296501	2.6117258433554738	10.58879078746496	0.009008646419941584	3.60737791062822e-06	2	2.0	2
intron_2_27131508_27132010	2	27131508	27132010	-2.6082742214202885	-3.03270972082513	0.009100002146928965	4.8274873758753724e-05	1	1.0	1
intron_14_67584124_67585568	14	67584124	67585568	-2.608274221420288	-41.94499945597097	0.009100002146928984	3.671881343980658e-07	1	1.0	1
intron_9_134294586_134295311	9	134294586	134295311	-2.6051127817687583	-0.08759114034315135	0.009184402226444406	0.05953031103901314	3	3.0	3
intron_16_27631162_27677729	16	27631162	27677729	-2.604531288146973	-81.01208926528497	0.009200002053301709	7.70446461743836e-08	1	1.0	1
intron_17_58371033_58415326	17	58371033	58415326	-2.604531288146973	-0.29448886580045347	0.009200002053301709	0.005208695583950106	1	1.0	1
intron_16_27631162_27648604	16	27631162	27648604	-2.6045312881469727	-4.3918432477163005	0.00920000205330173	2.6214915860268626e-05	1	1.0	1
intron_9_133463555_133467921	9	133463555	133467921	2.6045312881469727	0.2224000581655768	0.00920000205330173	0.010719979707582017	1	1.0	1
intron_3_39101102_39102678	3	39101102	39102678	2.602239720019561	1.4688408732466318	0.00926170881433642	0.00018961801758250014	2	2.0	2
intron_11_85707531_85709331	11	85707531	85709331	2.6008245944976807	0.06751714009880977	0.009299999162574471	0.09864007075517121	1	1.0	1
intron_10_88740067_88740351	10	88740067	88740351	-2.600145802658226	-0.05294140437200255	0.009318415932071153	0.1543969459480582	2	2.0	2
intron_6_31587318_31588563	6	31587318	31588563	2.598911585099902	0.043725231675646986	0.009351985729943951	0.24856010199995318	2	2.0	2
intron_12_51056502_51059361	12	51056502	51059361	2.5971531867980966	0.10389743176699318	0.009399999212918954	0.04122301006652657	1	1.0	1
intron_6_33076141_33080689	6	33076141	33080689	2.5971531867980957	0.05511848733516672	0.009399999212918984	0.1348704406874923	1	1.0	1
intron_17_2638320_2662781	17	2638320	2662781	2.5971531867980957	0.24486832157729194	0.009399999212918984	0.006881033506627298	1	1.0	1
intron_4_147847222_147854676	4	147847222	147854676	-2.5971531867980957	-0.22704358080070705	0.009399999212918984	0.007760883247442034	1	1.0	1
intron_12_51058128_51059361	12	51058128	51059361	-2.5971531867980957	-0.33447381719533914	0.009399999212918984	0.003977636314641844	1	1.0	1
intron_3_53241245_53242125	3	53241245	53242125	2.5971531867980957	0.21730655363365226	0.009399999212918984	0.010888993082178354	1	1.0	1
intron_2_227325427_227332419	2	227325427	227332419	2.5971531867980957	0.13274915894014616	0.009399999212918984	0.026398558466802644	1	2.0	2
intron_3_47511226_47513321	3	47511226	47513321	-2.5971531867980957	-0.6238436806090706	0.009399999212918984	0.0015465550988351838	1	1.0	1
intron_2_227325427_227330626	2	227325427	227330626	-2.5971531867980957	-98.32407248984167	0.009399999212918984	4.8119826410265544e-08	1	1.0	1
intron_17_8236342_8237375	17	8236342	8237375	-2.5971531867980957	-134.71066590417402	0.009399999212918984	2.5262778269201607e-08	1	1.0	1
intron_16_30108264_30108373	16	30108264	30108373	-2.5971531867980957	-46.94264133212562	0.009399999212918984	1.9868609086504973e-07	1	1.0	1
intron_17_8235285_8235831	17	8235285	8235831	2.5971531867980953	0.24962087508160058	0.00939999921291899	0.0073573814587973765	1	1.0	1
intron_16_30108264_30108368	16	30108264	30108368	2.5971531867980953	127.12012049730332	0.00939999921291899	2.7094049405146265e-08	1	1.0	1
intron_4_147847222_147857553	4	147847222	147857553	2.5971531867980953	1.361439701936877	0.00939999921291899	0.0002158404226951655	1	1.0	1
intron_6_29888224_29943268	6	29888224	29943268	2.5951564505834175	0.024964916356123086	0.00945478708809128	0.8471963124384012	3	4.0	4
intron_19_37324265_37347190	19	37324265	37347190	-2.5937074077299456	-0.1492793812963722	0.009494725123876625	0.019749777148665763	2	2.0	2
intron_10_119104197_119107968	10	119104197	119107968	2.593516349792481	0.16038865778383457	0.009500002210063281	0.01742144972246783	1	1.0	1
intron_12_109508719_109509596	12	109508719	109509596	2.593516349792481	0.8874782910183777	0.009500002210063281	0.0005956364974081742	1	1.0	1
intron_17_40131584_40132034	17	40131584	40132034	-2.5935163497924805	-13.299864922981394	0.009500002210063283	2.19583956040832e-06	1	1.0	1
intron_10_119104197_119107948	10	119104197	119107948	2.5935163497924805	0.11620516119121889	0.009500002210063283	0.033187975668230806	1	1.0	1
intron_10_119104197_119104764	10	119104197	119104764	-2.5935163497924805	-0.2635125586514635	0.009500002210063283	0.006454000014563464	1	1.0	1
intron_1_152947248_152948537	1	152947248	152948537	2.59351634979248	0.5561268439655849	0.009500002210063302	0.0014266353545715432	1	1.0	1
intron_10_120878459_120880363	10	120878459	120880363	-2.59351634979248	-0.06252937439759607	0.009500002210063302	0.11434290968266249	1	1.0	1
intron_18_13056698_13057585	18	13056698	13057585	2.593339774138461	0.15241174495923773	0.009504881616192888	0.020349465490527373	2	2.0	2
intron_6_31760216_31760690	6	31760216	31760690	2.589913606643677	175.97867909073193	0.009600002120977476	1.5016658799741432e-08	1	1.0	1
intron_2_95155657_95157351	2	95155657	95157351	2.589913606643677	115.73444296563603	0.009600002120977476	2.8975697229592198e-08	1	1.0	1
intron_3_69176656_69180899	3	69176656	69180899	2.5899136066436768	21.361369602939728	0.00960000212097749	8.473983542989913e-07	1	1.0	1
intron_2_95153259_95157351	2	95153259	95157351	-2.5899136066436768	-0.7521453500221736	0.00960000212097749	0.0006860497281591156	1	1.0	1
intron_5_180301608_180304772	5	180301608	180304772	-2.586826701691967	-0.02480406580399384	0.009686429552252452	0.8087413021561755	3	3.0	3
intron_11_85748423_85757625	11	85748423	85757625	-2.5863442420959477	-4.9216970693852895	0.009699999989287373	1.5624786443150425e-05	1	1.0	1
intron_3_39135174_39136400	3	39135174	39136400	-2.5863442420959473	-53.99256114868771	0.00969999998928738	1.3000075809146592e-07	1	1.0	1
intron_17_19795725_19797396	17	19795725	19797396	-2.5863442420959473	-0.20378971689887387	0.00969999998928738	0.01073650598273902	1	1.0	1
intron_17_19796282_19797396	17	19796282	19797396	2.5863442420959473	6.323064380411013	0.00969999998928738	1.1152501618281894e-05	1	1.0	1
intron_1_198297240_198319412	1	198297240	198319412	-2.5863442420959473	-1.2634708495285771	0.00969999998928738	0.0002751371478903874	1	1.0	1
intron_16_2936425_2936640	16	2936425	2936640	2.586344242095947	0.11977976097912707	0.009699999989287396	0.02817601173816784	1	1.0	1
intron_5_178131376_178138108	5	178131376	178138108	-2.586344242095947	-0.17730197851021617	0.009699999989287396	0.019341409947230843	1	1.0	1
intron_6_167298070_167303919	6	167298070	167303919	2.5851862353915784	0.14485616370248364	0.009732641130001827	0.023964352273258174	2	2.0	2
intron_3_39066875_39068771	3	39066875	39068771	-2.582807540893555	-6.604364179041219	0.009799997475335123	9.538310310052437e-06	1	1.0	1
intron_3_39066630_39066746	3	39066630	39066746	2.582807540893555	6.998700861118736	0.009799997475335123	8.493733122102154e-06	1	1.0	1
intron_22_24588329_24589821	22	24588329	24589821	2.5796080107629678	0.24221064133846	0.009891252085680329	0.00857776768863252	2	2.0	2
intron_11_105034388_105035107	11	105034388	105035107	-2.579302787780762	-24.697588806603818	0.009899996859022528	7.404122755313877e-07	1	1.0	1
intron_9_122865657_122877471	9	122865657	122877471	-2.5793027877807617	-18.401928782186637	0.009899996859022531	1.438073073599985e-06	1	1.0	1
intron_6_149729518_149731613	6	149729518	149731613	-2.576064442245767	-0.04224181192627551	0.009993201968711826	0.22710589625070082	2	2.0	2
intron_15_41846835_41847337	15	41846835	41847337	2.575895456620809	0.1559087556606575	0.009998087050147937	0.017258418641852468	2	2.0	2
intron_6_31763168_31763415	6	31763168	31763415	2.5758292675018315	216.9029364505859	0.010000001042462766	9.56114399538691e-09	1	1.0	1
intron_6_149727198_149731613	6	149727198	149731613	2.5758292675018315	0.06223207850651134	0.010000001042462766	0.10461379077631565	1	1.0	1
intron_9_36249397_36258321	9	36249397	36258321	2.575829267501831	3.44266487724558	0.010000001042462773	3.858338005561695e-05	1	1.0	1
intron_8_94492818_94494860	8	94492818	94494860	2.575829267501831	24.870970961415942	0.010000001042462773	6.278960511021987e-07	1	1.0	1
intron_21_15762968_15765997	21	15762968	15765997	2.575829267501831	0.482672617332781	0.010000001042462773	0.0019206562775638451	1	1.0	1
intron_9_95005616_95060694	9	95005616	95060694	-2.575829267501831	-1.850469595382044	0.010000001042462773	0.00012761265502984749	1	1.0	1
intron_15_99241559_99245389	15	99241559	99245389	-2.575829267501831	-0.8930045655643436	0.010000001042462773	0.0004948375576244464	1	1.0	1
intron_11_1480885_1501077	11	1480885	1501077	-2.575829267501831	-0.3912973286231777	0.010000001042462773	0.002746135874218792	1	1.0	1
intron_20_11890954_11918334	20	11890954	11918334	2.575829267501831	5.001530559158024	0.010000001042462773	1.710865932677877e-05	1	1.0	1
intron_14_60125823_60133970	14	60125823	60133970	-2.575829267501831	-1.44654871362406	0.010000001042462773	0.00022208207580033575	1	1.0	1
intron_8_94527363_94529070	8	94527363	94529070	2.575829267501831	2.3357969035130255	0.010000001042462773	7.118739090612719e-05	1	2.0	2
intron_16_28865624_28866012	16	28865624	28866012	2.575829267501831	0.11616104172805591	0.010000001042462773	0.03298736885892392	1	1.0	1
intron_9_95045673_95060694	9	95045673	95060694	2.575829267501831	0.09918944254082217	0.010000001042462773	0.04397045480720181	1	1.0	1
intron_17_5332152_5335184	17	5332152	5335184	2.575829267501831	21.967867338353063	0.010000001042462773	1.0034911017338664e-06	1	1.0	1
intron_11_1480486_1480725	11	1480486	1480725	2.575829267501831	0.26851556769351176	0.010000001042462773	0.005831722471728258	1	1.0	1
intron_16_28869383_28871780	16	28869383	28871780	-2.575829267501831	-16.893208769760026	0.010000001042462773	1.5597118600053483e-06	1	1.0	1
intron_20_46178197_46186588	20	46178197	46186588	2.575829267501831	666.3160177127719	0.010000001042462773	1.0455005024943961e-09	1	1.0	1
intron_16_28867033_28867331	16	28867033	28867331	2.5758292675018306	0.0946592462169151	0.010000001042462785	0.04978668405929336	1	1.0	1
intron_11_7698773_7700296	11	7698773	7700296	2.5758292675018306	1.92051174979409	0.010000001042462785	0.00011828983956497012	1	1.0	1
intron_20_63697191_63698280	20	63697191	63698280	2.5758292675018306	0.22958471634597907	0.010000001042462785	0.007138124849511293	1	1.0	1
intron_11_77879127_77883832	11	77879127	77883832	2.5758292675018306	0.05143665362442649	0.010000001042462785	0.1780161767995302	1	1.0	1
intron_19_49740183_49741885	19	49740183	49741885	2.5758292675018306	130.97739332963437	0.010000001042462785	2.456536938770781e-08	1	1.0	1
intron_6_149728478_149731613	6	149728478	149731613	2.5758292675018306	0.10386780144385736	0.010000001042462785	0.037553954349400495	1	1.0	1
intron_7_140345263_140345869	7	140345263	140345869	-2.5726225190138474	-0.24713120183765583	0.010093122473738888	0.009787500110567239	2	2.0	2
intron_11_430403_431694	11	430403	431694	2.5698277562043934	0.09018259783742155	0.010174909091968172	0.057043572034268526	3	3.0	3
intron_7_77685328_77695896	7	77685328	77695896	-2.561557870117858	-0.019038013172955247	0.010420387934882668	1.1721589711042957	2	2.0	2
intron_21_44865447_44873502	21	44865447	44873502	-2.557464508099526	-0.07694639801449112	0.010543831696397912	0.06683206647998419	2	2.0	2
intron_3_195870378_195872276	3	195870378	195872276	2.5568206380110494	0.043669798841054666	0.010563366870745598	0.24227390380809458	2	2.0	2
intron_16_28863945_28866012	16	28863945	28866012	-2.5552083038398123	-0.06664492482970806	0.010612426793423033	0.10180520579987631	2	2.0	2
intron_7_100577005_100577497	7	100577005	100577497	-2.551216625285393	-4.243907193547374	0.010734758037208742	2.5448863005981925e-05	2	2.0	2
intron_17_6461556_6463732	17	6461556	6463732	2.547910222201593	0.023685882302045342	0.010837035620606464	0.8192367642187325	3	3.0	3
intron_2_23958355_23971276	2	23958355	23971276	-2.546815649441861	-0.5291825509198774	0.010871084575891168	0.0018629821488087184	2	2.0	2
intron_19_38407077_38408751	19	38407077	38408751	-2.543563736430176	-0.10285114762193438	0.010972803615165143	0.04033858950903306	2	2.0	2
intron_1_16232646_16233612	1	16232646	16233612	-2.542698860168458	-0.09260221794731305	0.010999998716639524	0.04704516278323512	1	1.0	1
intron_17_69128804_69129610	17	69128804	69129610	2.5426988601684575	12.864430404804892	0.010999998716639543	2.772775317566272e-06	1	1.0	1
intron_7_157337628_157358547	7	157337628	157358547	2.5426988601684575	0.7719314838568537	0.010999998716639543	0.0005089265732035236	1	1.0	1
intron_1_16232646_16232893	1	16232646	16232893	2.5426988601684575	0.1585158042052422	0.010999998716639543	0.01605508526496743	1	1.0	1
intron_20_35382025_35394092	20	35382025	35394092	2.5426988601684575	0.15783022115097778	0.010999998716639543	0.01715589634881723	1	1.0	1
intron_3_129558575_129560330	3	129558575	129560330	-2.5426988601684575	-0.10008692090660344	0.010999998716639543	0.043145542012044506	1	1.0	1
intron_20_64265429_64267887	20	64265429	64267887	2.5426988601684575	1.5932237862725758	0.010999998716639543	0.0001770897015105039	1	1.0	1
