gene	chromosome	start_pos	end_pos	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model
intron_1_201362022_201362386	1	201362022	201362386	1.2535654306411745	0.15547409566144524	0.21000000284728393	0.004147403944391811	1	1	1
intron_7_149287776_149288431	7	149287776	149288431	1.2535654306411745	0.11484702680013917	0.21000000284728393	0.007024332970905735	1	1	1
intron_19_48360176_48363291	19	48360176	48363291	-1.2535654306411745	-3.476314654701221	0.21000000284728393	1.1548163159932419e-05	1	1	1
intron_21_14064527_14083950	21	14064527	14083950	1.2535654306411745	0.031248300839504674	0.21000000284728393	0.15601722523331357	1	2	2
intron_17_39081449_39083459	17	39081449	39083459	-1.2535654306411745	-0.061932664593789134	0.21000000284728393	0.02773141637749597	1	1	1
intron_10_79942070_79942388	10	79942070	79942388	1.2535654306411745	45.60628837708036	0.21000000284728393	6.103973400185627e-08	1	1	1
intron_17_41987694_41987819	17	41987694	41987819	-1.2535654306411745	-22.689302588676014	0.21000000284728393	1.3632739070461183e-07	1	1	1
intron_16_88826838_88831998	16	88826838	88831998	-1.2535654306411745	-0.05060586121630394	0.21000000284728393	0.057460357056932865	1	2	2
intron_13_45479066_45480125	13	45479066	45480125	-1.2535654306411745	-16.22072956333631	0.21000000284728393	5.216860056517322e-07	1	1	1
intron_2_108472899_108475535	2	108472899	108475535	-1.2535654306411745	-0.09011508288708195	0.21000000284728393	0.01318045523915174	1	1	1
intron_20_33672422_33674224	20	33672422	33674224	1.2535654306411745	4.20297058758426	0.21000000284728393	6.6814607751719045e-06	1	1	1
intron_6_31143092_31143262	6	31143092	31143262	1.2535654306411745	0.3653436365428726	0.21000000284728393	0.0008389529457102533	1	1	1
intron_9_125521765_125543059	9	125521765	125543059	-1.2535654306411745	-8.42201192844435	0.21000000284728393	1.7723512901697044e-06	1	1	1
intron_1_25813993_25814077	1	25813993	25814077	-1.2535654306411745	-0.09214521395893036	0.21000000284728393	0.013190756267087694	1	1	1
intron_1_223292651_223363278	1	223292651	223363278	-1.2535654306411745	-0.10344586638614278	0.21000000284728393	0.010103849692133043	1	1	1
intron_9_137453820_137454391	9	137453820	137454391	1.2535654306411745	0.32199455224174056	0.21000000284728393	0.0008625137540787266	1	1	1
intron_18_57669482_57671468	18	57669482	57671468	-1.2535654306411745	-31.043226355738966	0.21000000284728393	1.582621225480115e-07	1	1	1
intron_19_55669181_55669444	19	55669181	55669444	1.2535654306411745	1.2584301559709918	0.21000000284728393	6.838522786837328e-05	1	1	1
intron_22_46912188_46974290	22	46912188	46974290	-1.2535654306411745	-11.70403116545387	0.21000000284728393	6.484613575154739e-07	1	1	1
intron_1_179900167_179901302	1	179900167	179901302	1.2535654306411745	0.07971930736703334	0.21000000284728393	0.015900505429605232	1	1	1
intron_2_9418732_9419990	2	9418732	9419990	-1.2535654306411745	-0.08851366518082701	0.21000000284728393	0.01578353232614357	1	1	1
intron_1_74199845_74201318	1	74199845	74201318	-1.2535654306411745	-0.4002612127460387	0.21000000284728393	0.0006783464335328503	1	1	1
intron_11_118760044_118763212	11	118760044	118763212	-1.2535654306411745	-0.2267203093815625	0.21000000284728393	0.002135609121410203	1	1	1
intron_7_141656614_141664172	7	141656614	141664172	1.2535654306411745	0.033942866309369414	0.21000000284728393	0.07363421853093063	1	1	1
intron_3_48682156_48682348	3	48682156	48682348	1.2535654306411745	0.11248724402950272	0.21000000284728393	0.008275560261016855	1	1	1
intron_19_47406971_47407079	19	47406971	47407079	-1.2535654306411745	-181.62575277118097	0.21000000284728393	5.155330651539181e-09	1	1	1
intron_8_103400546_103401516	8	103400546	103401516	1.2535654306411745	29.94523816416286	0.21000000284728393	1.387689274170166e-07	1	1	1
intron_19_47407566_47409099	19	47407566	47409099	-1.2535654306411745	-32.35858683970114	0.21000000284728393	1.624172997885236e-07	1	1	1
intron_1_203007574_203007774	1	203007574	203007774	1.2535654306411745	3.0637839032838716	0.21000000284728393	1.0091957299158127e-05	1	1	1
intron_16_50072714_50075571	16	50072714	50075571	1.2535654306411745	0.33975903316504	0.21000000284728393	0.0009516091555733039	1	1	1
intron_6_85677492_85677954	6	85677492	85677954	-1.2535654306411745	-0.016125280644121866	0.21000000284728393	0.4722371276227917	1	1	1
intron_4_150415590_150435589	4	150415590	150435589	-1.2535654306411745	-21.322342507452614	0.21000000284728393	2.352327776999272e-07	1	1	1
intron_16_19497163_19497920	16	19497163	19497920	1.2535654306411743	1022.0736871303031	0.21000000284728404	1.0304953574486644e-10	1	1	1
intron_9_131477949_131478474	9	131477949	131478474	-1.2535654306411743	-17.952945173138428	0.21000000284728404	3.4898261173540003e-07	1	1	1
intron_16_57430339_57432487	16	57430339	57432487	-1.2535654306411743	-0.08416908922065244	0.21000000284728404	0.011011425183644487	1	1	1
intron_2_190516384_190517520	2	190516384	190517520	1.2535654306411743	2.4581768313501446	0.21000000284728404	1.7958457333761213e-05	1	1	1
intron_7_27113993_27116041	7	27113993	27116041	-1.2535654306411743	-0.07095659971108675	0.21000000284728404	0.022077027826594087	1	1	1
intron_11_105099014_105099363	11	105099014	105099363	-1.2535654306411743	-2.7820266412242676	0.21000000284728404	1.4274134575849209e-05	1	1	1
intron_3_52739634_52741411	3	52739634	52741411	1.2535654306411743	53.804787224556726	0.21000000284728404	4.398132316159471e-08	1	1	1
intron_5_149241038_149242491	5	149241038	149242491	1.2535654306411743	96.60775750090679	0.21000000284728404	1.3006213069941783e-08	1	1	1
intron_8_230170_230804	8	230170	230804	-1.2535654306411743	-0.168915422901074	0.21000000284728404	0.003195716730419814	1	1	1
intron_9_131529201_131529488	9	131529201	131529488	-1.2535654306411743	-0.05494995282776163	0.21000000284728404	0.03747144156232557	1	1	1
intron_9_131529270_131529488	9	131529270	131529488	1.2535654306411743	0.05386377430760909	0.21000000284728404	0.038997923725451175	1	1	1
intron_10_73576361_73591278	10	73576361	73591278	-1.2535654306411743	-18.800427904671988	0.21000000284728404	2.8580166029252364e-07	1	2	2
intron_7_24749793_24757396	7	24749793	24757396	-1.2535654306411743	-360.71448181864986	0.21000000284728404	8.500480767479952e-10	1	1	1
intron_2_207624404_207625265	2	207624404	207625265	1.2535654306411743	19.051515086576277	0.21000000284728404	3.072605299560049e-07	1	1	1
intron_12_6851009_6851222	12	6851009	6851222	-1.2535654306411743	-60.64923700756068	0.21000000284728404	3.768246983138285e-08	1	1	1
intron_16_19224838_19266880	16	19224838	19266880	1.2535654306411743	0.027470849979616192	0.21000000284728404	0.1311116153773612	1	1	1
intron_19_8255725_8255804	19	8255725	8255804	1.2535654306411743	0.020548168299593085	0.21000000284728404	0.2744481345843947	1	1	1
intron_11_67393790_67395716	11	67393790	67395716	1.2535654306411743	9.644889704549355	0.21000000284728404	1.1286822484977592e-06	1	1	1
intron_22_19137432_19138303	22	19137432	19138303	-1.2535654306411743	-0.2171416661270505	0.21000000284728404	0.0025418700952323098	1	1	1
intron_9_131503073_131504189	9	131503073	131504189	1.2535654306411743	0.5932597262132837	0.21000000284728404	0.0002887952021606713	1	1	1
intron_3_25732483_25733872	3	25732483	25733872	1.2535654306411743	0.15065013117890924	0.21000000284728404	0.0049063747577699985	1	1	1
intron_14_104714856_104718795	14	104714856	104718795	1.2535654306411743	0.18165753820365133	0.21000000284728404	0.0038765583508394686	1	1	1
intron_11_93755386_93759742	11	93755386	93759742	1.2535654306411743	26.282280095902305	0.21000000284728404	1.5448125977341343e-07	1	1	1
intron_11_67667352_67667473	11	67667352	67667473	1.2535654306411743	0.4571153968202075	0.21000000284728404	0.0005717644341533265	1	1	1
intron_1_77916133_77917960	1	77916133	77917960	-1.2535654306411743	-19.00534458768038	0.21000000284728404	3.685608605500317e-07	1	1	1
intron_2_230417665_230442937	2	230417665	230442937	1.2535654306411743	0.3493123064675123	0.21000000284728404	0.0008468425862437621	1	1	1
intron_3_48682135_48682348	3	48682135	48682348	-1.2535654306411743	-0.10303326157717704	0.21000000284728404	0.00986390913249988	1	1	1
intron_9_90888627_90895528	9	90888627	90895528	-1.2535654306411743	-0.0492642870279599	0.21000000284728404	0.05163583288044666	1	1	1
intron_1_223292651_223296727	1	223292651	223296727	1.2535654306411743	0.455396383393143	0.21000000284728404	0.0005213555545998312	1	1	1
intron_3_185975356_185979658	3	185975356	185979658	1.2535654306411743	0.2807791338634515	0.21000000284728404	0.0013696093788278453	1	1	1
intron_22_37772792_37773783	22	37772792	37773783	1.2535654306411743	227.51479373165222	0.21000000284728404	1.7456300793183455e-09	1	1	1
intron_17_3821352_3821953	17	3821352	3821953	1.2535654306411743	134.1882792401052	0.21000000284728404	5.766123286860667e-09	1	1	1
intron_3_48715527_48717157	3	48715527	48717157	1.2535654306411743	0.04701828067930059	0.21000000284728404	0.045410703115810795	1	1	1
intron_11_64741079_64741439	11	64741079	64741439	-1.2535654306411743	-0.044353503964254644	0.21000000284728404	0.06005308879879733	1	1	1
intron_14_71624236_71650335	14	71624236	71650335	-1.2535654306411743	-53.818528380799215	0.21000000284728404	3.4589468872738495e-08	1	1	1
intron_22_20564688_20566467	22	20564688	20566467	-1.2535654306411743	-14.133984518223906	0.21000000284728404	5.314024940656169e-07	1	1	1
intron_19_47407428_47409099	19	47407428	47409099	1.2535654306411743	5.756550742718866	0.21000000284728404	5.13200068122978e-06	1	1	1
intron_17_36595180_36596828	17	36595180	36596828	-1.2535654306411743	-0.18013026591983314	0.21000000284728404	0.003521974348905136	1	1	1
intron_11_93755386_93757316	11	93755386	93757316	1.2535654306411743	4.443215707038517	0.21000000284728404	5.405141724488674e-06	1	1	1
intron_9_100253136_100264822	9	100253136	100264822	1.2535654306411743	1.2352595512361475	0.21000000284728404	7.484607415815387e-05	1	1	1
intron_17_3822052_3824942	17	3822052	3824942	-1.2535654306411743	-3.9285164920124145	0.21000000284728404	6.727534446160521e-06	1	1	1
intron_3_47867338_47869214	3	47867338	47869214	1.2535654306411743	0.5512741254681527	0.21000000284728404	0.0003431118993572457	1	1	1
intron_19_55059275_55062968	19	55059275	55062968	1.2535654306411743	0.47503021116806726	0.21000000284728404	0.0004271457324081319	1	1	1
intron_5_178208915_178211890	5	178208915	178211890	1.2535654306411743	0.11375664280162315	0.21000000284728404	0.00908025310355653	1	1	1
intron_6_31143134_31143262	6	31143134	31143262	-1.2535654306411743	-0.40439710134670703	0.21000000284728404	0.0006847383152677369	1	1	1
intron_3_36834907_36838372	3	36834907	36838372	-1.2535654306411743	-17.122401293482874	0.21000000284728404	3.7181483198090147e-07	1	1	1
intron_9_131192292_131195233	9	131192292	131195233	1.2535654306411743	0.6224084224120173	0.21000000284728404	0.0002777042278292034	1	1	1
intron_19_49686726_49688162	19	49686726	49688162	-1.2535654306411743	-0.05991092056224539	0.21000000284728404	0.03079529102805464	1	1	1
intron_9_132269489_132269615	9	132269489	132269615	1.2535654306411743	0.13051106025048628	0.21000000284728404	0.007455630344414274	1	2	2
intron_10_68882110_68884260	10	68882110	68884260	-1.2535654306411743	-31.52786193774262	0.21000000284728404	1.0284063089536885e-07	1	1	1
intron_3_194648804_194650881	3	194648804	194650881	-1.2535654306411743	-0.06020481518828642	0.21000000284728404	0.028465678058417966	1	1	1
intron_7_92454685_92456372	7	92454685	92456372	1.2535654306411743	0.2122404101817765	0.21000000284728404	0.002856630589786973	1	1	1
intron_3_38126352_38126510	3	38126352	38126510	-1.2535654306411743	-0.15649702321247522	0.21000000284728404	0.00395736980768611	1	1	1
intron_18_14226062_14227611	18	14226062	14227611	1.2535654306411743	15.868536542347506	0.21000000284728404	4.476513171873774e-07	1	1	1
intron_3_4420146_4449266	3	4420146	4449266	-1.2535654306411743	-10.582057410906378	0.21000000284728404	8.132606163678891e-07	1	1	1
intron_18_13087646_13089456	18	13087646	13089456	1.2535654306411743	184.44795900651573	0.21000000284728404	3.0096451934865817e-09	1	1	1
intron_2_219001_219747	2	219001	219747	-1.2535654306411743	-0.057048212164835715	0.21000000284728404	0.030404499250043314	1	1	1
intron_1_223952291_223952385	1	223952291	223952385	1.2535654306411743	0.793866447768295	0.21000000284728404	0.00010131498783046539	1	1	1
intron_13_110473150_110478003	13	110473150	110478003	1.2535654306411743	1.677724789683233	0.21000000284728404	4.511672424688891e-05	1	1	1
intron_2_200609414_200611384	2	200609414	200611384	-1.2535654306411743	-47.34587576252524	0.21000000284728404	4.955156675209236e-08	1	1	1
intron_8_100713181_100715471	8	100713181	100715471	1.2535654306411743	28.92549452178995	0.21000000284728404	1.1899115141596365e-07	1	1	1
intron_12_130982063_130987095	12	130982063	130987095	-1.2535654306411743	-24.080416230385794	0.21000000284728404	2.669251308838431e-07	1	1	1
intron_1_35460437_35462621	1	35460437	35462621	1.2535654306411743	56.15327409759407	0.21000000284728404	3.646504921621804e-08	1	1	1
intron_4_20700578_20704466	4	20700578	20704466	-1.2535654306411743	-0.055259855492521014	0.21000000284728404	0.0326389348649566	1	1	1
intron_2_70943713_70958046	2	70943713	70958046	-1.2535654306411743	-15.850721110165507	0.21000000284728404	3.1767435212896005e-07	1	1	1
intron_17_76061219_76061492	17	76061219	76061492	1.2535654306411743	43.95385681517823	0.21000000284728404	5.2317534167077576e-08	1	1	1
intron_8_37421569_37475842	8	37421569	37475842	-1.2535654306411743	-1.0776771851037952	0.21000000284728404	0.00010514720746728448	1	1	1
intron_8_123142456_123144717	8	123142456	123144717	-1.2535654306411743	-0.014251703041247465	0.21000000284728404	0.5123416228235473	1	1	1
intron_14_77822518_77827854	14	77822518	77827854	-1.2535654306411743	-0.08239940320035465	0.21000000284728404	0.013887401918353075	1	1	1
intron_9_137216188_137216272	9	137216188	137216272	-1.2535654306411743	-0.160001676966149	0.21000000284728404	0.0049164004131006375	1	1	1
intron_9_137216166_137216272	9	137216166	137216272	1.2535654306411743	70.10129006177345	0.21000000284728404	2.561204728215344e-08	1	1	1
intron_18_68701790_68710021	18	68701790	68710021	1.2535654306411743	0.6981191067229163	0.21000000284728404	0.00022732866105940703	1	1	1
intron_16_70550678_70554446	16	70550678	70554446	1.2535654306411743	2.060411557034681	0.21000000284728404	2.4710613488612964e-05	1	1	1
intron_16_70523928_70526587	16	70523928	70526587	-1.2535654306411743	-0.41004513236741186	0.21000000284728404	0.0006239189272573255	1	1	1
intron_4_2258011_2258885	4	2258011	2258885	-1.2535654306411743	-10.291157704703823	0.21000000284728404	1.2051352396944812e-06	1	1	1
intron_1_201362022_201363296	1	201362022	201363296	-1.2535654306411743	-0.15715540996861652	0.21000000284728404	0.004059137316138607	1	1	1
intron_16_70514509_70515868	16	70514509	70515868	-1.2535654306411743	-0.0745978402698841	0.21000000284728404	0.019299888354792842	1	1	1
intron_6_137824577_137826921	6	137824577	137826921	1.2535654306411743	0.01905075403996495	0.21000000284728404	0.28731043750827384	1	1	1
intron_2_85371562_85377344	2	85371562	85377344	-1.2535654306411743	-0.10077875934468603	0.21000000284728404	0.014099462445312832	1	1	1
intron_12_131108877_131118385	12	131108877	131118385	1.2535654306411743	3.538538318072317	0.21000000284728404	8.130291164390424e-06	1	1	1
intron_11_78469313_78478438	11	78469313	78478438	-1.2535654306411743	-0.6131014388086274	0.21000000284728404	0.0002659720752377531	1	1	1
intron_1_40040801_40059334	1	40040801	40059334	-1.2535654306411743	-0.1979237426219203	0.21000000284728404	0.002640924851261513	1	1	1
intron_1_40041493_40059334	1	40041493	40059334	1.2535654306411743	0.04106557554764755	0.21000000284728404	0.06134737785458879	1	1	1
intron_1_40041493_40059337	1	40041493	40059337	1.2535654306411743	0.034416174972316006	0.21000000284728404	0.08734270352650267	1	1	1
intron_22_50197351_50197437	22	50197351	50197437	1.2535654306411743	0.024068806731175906	0.21000000284728404	0.17841074196737997	1	1	1
intron_22_50195040_50197241	22	50195040	50197241	-1.2535654306411743	-0.11070646734066278	0.21000000284728404	0.009055216386805117	1	1	1
intron_6_99416428_99425215	6	99416428	99425215	-1.2535654306411743	-4.323026763181073	0.21000000284728404	5.892336189964288e-06	1	1	1
intron_5_132349957_132360080	5	132349957	132360080	-1.2535654306411743	-0.036505403890014415	0.21000000284728404	0.07822360537302585	1	1	1
intron_8_143567888_143568552	8	143567888	143568552	1.2535654306411743	0.03923997367059584	0.21000000284728404	0.06564577476888002	1	1	1
intron_2_242122455_242138784	2	242122455	242138784	-1.2535654306411743	-3.338743671012611	0.21000000284728404	3.0504101701338697e-05	1	1	1
intron_2_70053792_70055714	2	70053792	70055714	1.2535654306411743	0.0882163640560922	0.21000000284728404	0.014577188259179481	1	1	1
intron_16_30852322_30888860	16	30852322	30888860	1.2535654306411743	1.081528302202135	0.21000000284728404	8.703183230721848e-05	1	1	1
intron_17_75514250_75515401	17	75514250	75515401	1.2535654306411743	0.016648912964959323	0.21000000284728404	0.3280987876562101	1	1	1
intron_17_75514208_75515401	17	75514208	75515401	-1.2535654306411743	-0.015343445865416317	0.21000000284728404	0.38630522368258646	1	1	1
intron_1_178467421_178473075	1	178467421	178473075	1.2535654306411743	15.947128871664063	0.21000000284728404	3.3974011204697627e-07	1	1	1
intron_2_28633039_28640927	2	28633039	28640927	1.2535654306411743	0.038946701582315224	0.21000000284728404	0.07302706471960962	1	1	1
intron_11_118786518_118790887	11	118786518	118790887	-1.2535654306411743	-0.7213677140995731	0.21000000284728404	0.00020817837762649198	1	1	1
intron_7_135193399_135193578	7	135193399	135193578	-1.2535654306411743	-0.0609482353270959	0.21000000284728404	0.025645724050368985	1	1	1
intron_7_135193346_135193578	7	135193346	135193578	-1.2535654306411743	-0.2026257246251134	0.21000000284728404	0.0023203210204290566	1	1	1
intron_1_16986358_16986463	1	16986358	16986463	-1.2535654306411743	-0.05659366840757966	0.21000000284728404	0.03177843702209306	1	1	1
intron_2_37991297_37997416	2	37991297	37997416	-1.2535654306411743	-6.526855222548994	0.21000000284728404	2.307258698904639e-06	1	1	1
intron_4_87357416_87365933	4	87357416	87365933	1.2535654306411743	0.056025560231315774	0.21000000284728404	0.03459604191270632	1	1	1
intron_11_118401717_118406937	11	118401717	118406937	1.2535654306411743	4.974983870387392	0.21000000284728404	5.569910491064132e-06	1	1	1
intron_7_128881085_128881626	7	128881085	128881626	1.2535654306411743	124.94028312450352	0.21000000284728404	7.462293115216305e-09	1	1	1
intron_12_10370452_10373041	12	10370452	10373041	-1.2535654306411743	-0.04757218060043792	0.21000000284728404	0.0507707704357847	1	1	1
intron_7_128680149_128682964	7	128680149	128682964	-1.2535654306411743	-1.4136269636625998	0.21000000284728404	4.7987744960380086e-05	1	1	1
intron_1_161750145_161751655	1	161750145	161751655	1.2535654306411743	0.10639654072557227	0.21000000284728404	0.006273108820493128	1	1	1
intron_12_111840003_111841327	12	111840003	111841327	-1.2535654306411743	-1.0721723215089591	0.21000000284728404	8.908746022104721e-05	1	1	1
intron_7_116904383_116906263	7	116904383	116906263	-1.2535654306411743	-10.843082396386091	0.21000000284728404	8.669942600404611e-07	1	1	1
intron_20_35016139_35035123	20	35016139	35035123	1.2535654306411743	0.16868630565517106	0.21000000284728404	0.00421980245385651	1	1	1
intron_13_77604415_77608056	13	77604415	77608056	-1.2535654306411743	-0.010964062248584417	0.21000000284728404	0.9337202711165046	1	1	1
intron_8_127890998_127932465	8	127890998	127932465	-1.2535654306411743	-7.837375715398994	0.21000000284728404	1.8324672063678843e-06	1	1	1
intron_1_19357563_19378540	1	19357563	19378540	-1.2535654306411743	-0.03476287196365411	0.21000000284728404	0.08946046152861788	1	1	1
intron_4_9835008_9887567	4	9835008	9887567	1.2535654306411743	17.28277530031604	0.21000000284728404	3.7582217304855794e-07	1	1	1
intron_2_55599039_55603978	2	55599039	55603978	-1.2535654306411743	-13.712873922813795	0.21000000284728404	5.184419625840013e-07	1	1	1
intron_14_105241414_105252507	14	105241414	105252507	1.2535654306411743	221.6711633612234	0.21000000284728404	2.3936440608643027e-09	1	1	1
intron_11_65018733_65021721	11	65018733	65021721	1.2535654306411743	0.12483303597372947	0.21000000284728404	0.007472351410117575	1	1	1
intron_4_30724596_30920153	4	30724596	30920153	1.2535654306411743	0.13924289028865947	0.21000000284728404	0.005582227982277722	1	1	1
intron_4_30724596_30730753	4	30724596	30730753	-1.2535654306411743	-0.1287961132396965	0.21000000284728404	0.006524513195246765	1	1	1
intron_1_24122794_24123302	1	24122794	24123302	-1.2535654306411743	-0.30080355761853433	0.21000000284728404	0.001610756738268955	1	1	1
intron_18_58979167_58981470	18	58979167	58981470	-1.2535654306411743	-0.998123080028423	0.21000000284728404	0.00010839588455728847	1	1	1
intron_2_85377474_85387098	2	85377474	85387098	1.2535654306411743	6.9673319137363565	0.21000000284728404	2.2116168806546895e-06	1	1	1
intron_2_9297445_9318524	2	9297445	9318524	1.2535654306411743	0.45294833797780193	0.21000000284728404	0.0005530144443097024	1	1	1
intron_4_118815158_118815451	4	118815158	118815451	-1.2535654306411743	-0.05406786129782331	0.21000000284728404	0.03183364077753101	1	1	1
intron_1_12579412_12580523	1	12579412	12580523	1.2535654306411743	0.32762078837876524	0.21000000284728404	0.0009270581718919498	1	1	1
intron_8_145053146_145053297	8	145053146	145053297	-1.2535654306411743	-4.578846582430802	0.21000000284728404	5.2286593821702924e-06	1	1	1
intron_2_24167683_24169356	2	24167683	24169356	-1.2535654306411743	-0.016625218738922212	0.21000000284728404	0.3937032995053731	1	1	1
intron_7_151245671_151248485	7	151245671	151248485	-1.2535654306411743	-0.33155199569341165	0.21000000284728404	0.0008404495762348398	1	1	1
intron_12_123590449_123596605	12	123590449	123596605	-1.2535654306411743	-0.05177532446838163	0.21000000284728404	0.034549981171994266	1	1	1
intron_19_38840559_38841613	19	38840559	38841613	-1.2535654306411743	-24.906736980704892	0.21000000284728404	1.5807232407253228e-07	1	1	1
intron_5_140642671_140642925	5	140642671	140642925	1.2535654306411743	22.88099003126583	0.21000000284728404	2.108592005459158e-07	1	1	1
intron_14_60249677_60282684	14	60249677	60282684	1.2535654306411743	0.14615715846793007	0.21000000284728404	0.00528232063442015	1	1	1
intron_8_70124865_70126813	8	70124865	70126813	1.2535654306411743	10.301736982703671	0.21000000284728404	1.0037923738876e-06	1	1	1
intron_11_113363927_113364835	11	113363927	113364835	1.2535654306411743	0.013941004308964541	0.21000000284728404	0.5266412466857656	1	1	1
intron_11_72828984_72829303	11	72828984	72829303	1.2535654306411743	13.124760400711763	0.21000000284728404	6.858173259110995e-07	1	2	2
intron_3_9662375_9668719	3	9662375	9668719	-1.2535654306411743	-55.58374388323737	0.21000000284728404	3.383462579542139e-08	1	1	1
intron_17_4810951_4814418	17	4810951	4814418	1.2535654306411743	0.9715087815888471	0.21000000284728404	0.00014700680569698784	1	1	1
intron_17_4810951_4814367	17	4810951	4814367	-1.2535654306411743	-1.7304467798410466	0.21000000284728404	4.633555913272609e-05	1	1	1
intron_1_109627316_109627429	1	109627316	109627429	1.2535654306411743	24.544933557538286	0.21000000284728404	1.041838632208642e-07	1	1	1
intron_7_157367483_157382246	7	157367483	157382246	1.2535654306411743	0.11239701588676707	0.21000000284728404	0.009635462279023614	1	1	1
intron_22_41795542_41795735	22	41795542	41795735	1.2535654306411743	2.090792459381704	0.21000000284728404	1.976751259665688e-05	1	1	1
intron_22_41784783_41793829	22	41784783	41793829	-1.2535654306411743	-4.817210468817119	0.21000000284728404	3.815813332067921e-06	1	2	2
intron_16_50699954_50707855	16	50699954	50707855	-1.2535654306411743	-0.07045141346367298	0.21000000284728404	0.019319622232746907	1	1	1
intron_19_43744884_43747442	19	43744884	43747442	-1.2535654306411743	-2.085990424542314	0.21000000284728404	2.1602542966865534e-05	1	1	1
intron_11_73887099_73887354	11	73887099	73887354	-1.2535654306411743	-435.1327460504576	0.21000000284728404	5.892551948432149e-10	1	1	1
intron_21_45282459_45283383	21	45282459	45283383	-1.2535654306411743	-0.2001852757392106	0.21000000284728404	0.002772338747502119	1	1	1
intron_2_237088653_237089862	2	237088653	237089862	1.2535654306411743	35.00248648723554	0.21000000284728404	2.0943396135185295e-07	1	1	1
intron_3_131469773_131471171	3	131469773	131471171	-1.2535654306411743	-17.414466390344742	0.21000000284728404	3.473145472850787e-07	1	1	1
intron_11_63822848_63826928	11	63822848	63826928	1.2535654306411743	0.17669024581473367	0.21000000284728404	0.0031816049110261553	1	1	1
intron_3_134357763_134358540	3	134357763	134358540	1.2535654306411743	0.0713939049428287	0.21000000284728404	0.019061239200208656	1	1	1
intron_11_66262012_66263691	11	66262012	66263691	1.2535654306411743	19.139217783983568	0.21000000284728404	2.0936526028973486e-07	1	1	1
intron_7_1936897_1957629	7	1936897	1957629	-1.2535654306411743	-0.17173501888103518	0.21000000284728404	0.002583823736339519	1	1	1
intron_7_6737936_6741685	7	6737936	6741685	1.2535654306411743	0.022553664470782782	0.21000000284728404	0.21156333680981834	1	2	2
intron_20_53975430_53985287	20	53975430	53985287	1.2535654306411743	0.7974748087116665	0.21000000284728404	0.00018481407581366112	1	1	1
intron_3_113407041_113416525	3	113407041	113416525	1.2535654306411743	0.10740269468004174	0.21000000284728404	0.008807149057811381	1	1	1
intron_11_49146945_49148639	11	49146945	49148639	1.2535654306411743	6.079836375543924	0.21000000284728404	2.89254261747527e-06	1	1	1
intron_8_106679292_106683199	8	106679292	106683199	-1.2535654306411743	-68.5459408221984	0.21000000284728404	1.9608279203578038e-08	1	1	1
intron_6_150800869_150804610	6	150800869	150804610	-1.2535654306411743	-0.020262219164053245	0.21000000284728404	0.2657797880895295	1	1	1
intron_1_203008810_203014889	1	203008810	203014889	-1.2535654306411743	-0.9961624929811654	0.21000000284728404	9.546216790221621e-05	1	1	1
intron_6_80443538_80453157	6	80443538	80453157	1.2535654306411743	14.72601931552335	0.21000000284728404	7.41058085032381e-07	1	1	1
intron_22_46245238_46247110	22	46245238	46247110	1.2535654306411743	0.9581930502531738	0.21000000284728404	0.0001341047985799077	1	1	1
intron_12_100166633_100167336	12	100166633	100167336	1.2535654306411743	0.2523534012780855	0.21000000284728404	0.0010750255169060176	1	1	1
intron_6_85677492_85677795	6	85677492	85677795	1.2535654306411743	0.021664881566521247	0.21000000284728404	0.26161464616995994	1	1	1
intron_6_85677875_85677954	6	85677875	85677954	1.2535654306411743	0.022555544519630225	0.21000000284728404	0.24136153563110618	1	1	1
intron_2_9420100_9422479	2	9420100	9422479	-1.2535654306411743	-0.09457806983829306	0.21000000284728404	0.013824325778193858	1	1	1
intron_19_3619242_3620127	19	3619242	3620127	-1.2535654306411743	-22.93345309162566	0.21000000284728404	1.6227127842170693e-07	1	1	1
intron_4_119607297_119628520	4	119607297	119628520	1.2535654306411743	0.5318680939581042	0.21000000284728404	0.0003402275868884086	1	1	1
intron_11_62729086_62735382	11	62729086	62735382	1.2535654306411743	0.0473858127868669	0.21000000284728404	0.05176834070862092	1	1	1
intron_1_203007863_203008643	1	203007863	203008643	-1.2535654306411743	-4.2565465601693795	0.21000000284728404	5.228497298264341e-06	1	1	1
intron_2_85371209_85377344	2	85371209	85377344	1.253565430641174	0.05536396870815051	0.21000000284728415	0.04671820427275044	1	1	1
intron_1_161753261_161756786	1	161753261	161756786	-1.253565430641174	-0.4938938997360891	0.21000000284728415	0.00027203450866007916	1	1	1
intron_2_85371209_85371440	2	85371209	85371440	-1.253565430641174	-0.18845759344950183	0.21000000284728415	0.004031932829259281	1	1	1
intron_6_85489599_85490508	6	85489599	85490508	1.253565430641174	11.343245942221483	0.21000000284728415	8.544467221174167e-07	1	1	1
intron_1_183549288_183549764	1	183549288	183549764	1.253565430641174	0.19303565862617847	0.21000000284728415	0.0029659040011658865	1	1	1
intron_12_100166636_100167070	12	100166636	100167070	-1.253565430641174	-0.03829840569024802	0.21000000284728415	0.04667407369158002	1	1	1
intron_1_161750145_161751668	1	161750145	161751668	-1.253565430641174	-0.10506890492338194	0.21000000284728415	0.0064326426451403376	1	1	1
