gene	chromosome	start_pos	end_pos	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model
intron_16_89114487_89120801	16	89114487	89120801	-2.085764169692993	-1.1412266290680835	0.03699999052030305	0.00024059821884907327	1	1.0	1
intron_17_72849804_72947752	17	72849804	72947752	-2.085764169692993	-1.5639947039232895	0.03699999052030305	0.0001190007958919474	1	1.0	1
intron_1_236243495_236252050	1	236243495	236252050	-2.085764169692993	-0.025364393933914528	0.03699999052030305	0.45882579920858363	1	1.0	1
intron_4_99157579_99159421	4	99157579	99159421	-2.085764169692993	-0.24285808252651533	0.03699999052030305	0.004670487273558723	1	1.0	1
intron_1_236249967_236252050	1	236249967	236252050	2.085764169692993	0.06357238936644448	0.03699999052030305	0.07303982762153459	1	1.0	1
intron_19_35014387_35015824	19	35014387	35015824	2.085764169692993	5.33998499389072	0.03699999052030305	9.980689428673753e-06	1	1.0	1
intron_5_14504593_14507122	5	14504593	14507122	-2.085764169692993	-6.085618129927375	0.03699999052030305	8.28047043867152e-06	1	1.0	1
intron_2_241882635_241934074	2	241882635	241934074	2.085764169692993	113.56480177303976	0.03699999052030305	2.1414150538413913e-08	1	1.0	1
intron_1_155929840_155933633	1	155929840	155933633	2.085764169692993	179.32461696813164	0.03699999052030305	9.354053607187855e-09	1	1.0	1
intron_22_37470029_37472443	22	37470029	37472443	2.085764169692993	0.2591624404999805	0.03699999052030305	0.005233592776634523	1	1.0	1
intron_8_41618812_41618898	8	41618812	41618898	2.085764169692993	79.01169612579466	0.03699999052030305	6.370417240796457e-08	1	1.0	1
intron_10_68285385_68288483	10	68285385	68288483	-2.0857641696929927	-31.689638469087228	0.036999990520303054	3.6458594629976837e-07	1	1.0	1
intron_1_248913879_248917279	1	248913879	248917279	-2.0857641696929927	-10.703406206432959	0.036999990520303054	4.5014787461099735e-06	1	1.0	1
intron_14_64202963_64208758	14	64202963	64208758	2.0857641696929927	2.9098281476388443	0.036999990520303054	6.843238873526103e-05	1	1.0	1
intron_5_178138396_178142583	5	178138396	178142583	-2.0825158775638655	-0.1383108193598098	0.03729537414575598	0.017479645905886354	2	2.0	2
intron_14_23470977_23475171	14	23470977	23475171	2.081823954885889	0.02660228269060727	0.037358552841156044	0.47210310478587425	2	2.0	2
intron_9_2536015_2536359	9	2536015	2536359	-2.078301919215804	-0.022017411868004842	0.037681559801659235	0.6268912745140213	3	3.0	3
intron_17_39550441_39551038	17	39550441	39551038	2.07729869430555	0.08868158168721477	0.037773999519166705	0.032624635169030275	2	2.0	2
intron_15_25080079_25081091	15	25080079	25081091	-2.0748548507690434	-0.3358578469913819	0.03799998921106056	0.002511934168234644	1	1.0	1
intron_17_39637231_39653481	17	39637231	39653481	2.0748548507690434	13.086853587704198	0.03799998921106056	1.7191668508897537e-06	1	1.0	1
intron_19_9535279_9536208	19	9535279	9536208	2.0748548507690434	0.8009609119094542	0.03799998921106056	0.00047427150553971264	1	1.0	1
intron_14_101786183_101856686	14	101786183	101856686	2.0748548507690434	0.20861184830782298	0.03799998921106056	0.004551990704811395	1	1.0	1
intron_1_233112966_233135013	1	233112966	233135013	-2.0748548507690434	-37.1749790560437	0.03799998921106056	2.348751874406155e-07	1	1.0	1
intron_7_97937160_97969770	7	97937160	97969770	-2.0748548507690434	-0.06972479540457015	0.03799998921106056	0.0639272062873018	1	1.0	1
intron_11_46679776_46680205	11	46679776	46680205	2.074854850769043	24.406949696191717	0.03799998921106061	4.2366945577962253e-07	1	1.0	1
intron_7_95364063_95367362	7	95364063	95367362	-2.074854850769043	-0.3483095508777807	0.03799998921106061	0.002118849481213862	1	1.0	1
intron_6_13597016_13600834	6	13597016	13600834	-2.074854850769043	-0.05472940220962731	0.03799998921106061	0.11094445593615992	1	1.0	1
intron_1_86738785_86742208	1	86738785	86742208	-2.074854850769043	-0.09683990684640148	0.03799998921106061	0.031506194328821326	1	1.0	1
intron_19_436431_436630	19	436431	436630	-2.074854850769043	-112.99369660427652	0.03799998921106061	4.9506530094335525e-08	1	1.0	1
intron_14_91942961_91947213	14	91942961	91947213	2.074854850769043	300.86226156769237	0.03799998921106061	3.219232788260009e-09	1	1.0	1
intron_7_97937160_97973092	7	97937160	97973092	-2.074854850769043	-0.629563824702135	0.03799998921106061	0.0007841166800730496	1	1.0	1
intron_11_57310556_57311238	11	57310556	57311238	-2.074854850769043	-4.5973003608487035	0.03799998921106061	1.44684721109836e-05	1	1.0	1
intron_7_97937160_97953206	7	97937160	97953206	-2.074854850769043	-0.17755350304429493	0.03799998921106061	0.009858293242081479	1	1.0	1
intron_6_13599155_13600834	6	13599155	13600834	2.074854850769043	0.15956252277209282	0.03799998921106061	0.01305224525010898	1	1.0	1
intron_12_123458216_123471092	12	123458216	123471092	2.074854850769043	1.686107005008319	0.03799998921106061	0.00013202453975756564	1	1.0	1
intron_4_102869187_102885216	4	102869187	102885216	-2.074854850769043	-14.402608084221251	0.03799998921106061	1.417520164764451e-06	1	1.0	1
intron_8_41610621_41610736	8	41610621	41610736	2.074854850769043	0.5860301426040186	0.03799998921106061	0.0011580058101284966	1	1.0	1
intron_12_70319364_70329423	12	70319364	70329423	-2.074854850769043	-2.778148441061051	0.03799998921106061	3.824254035048658e-05	1	1.0	1
intron_12_6548157_6548425	12	6548157	6548425	-2.074854850769043	-36.65906436121413	0.03799998921106061	2.1094601208257275e-07	1	1.0	1
intron_14_101786183_101836169	14	101786183	101836169	-2.074854850769043	-0.3694645800074441	0.03799998921106061	0.0014512214512310813	1	1.0	1
intron_16_5081056_5082559	16	5081056	5082559	-2.074854850769043	-77.3924320998914	0.03799998921106061	4.870917503301383e-08	1	1.0	1
intron_3_160357578_160366043	3	160357578	160366043	-2.074854850769043	-4.0928692351193865	0.03799998921106061	1.5547367480635865e-05	1	1.0	1
intron_20_17660528_17679999	20	17660528	17679999	2.074854850769043	0.22535691314268727	0.03799998921106061	0.0047842352885280924	1	1.0	1
intron_8_27445919_27450749	8	27445919	27450749	-2.074854850769043	-6.91516609446687	0.03799998921106061	5.6014356027488614e-06	1	1.0	1
intron_22_19971335_19971886	22	19971335	19971886	2.074854850769043	1.2338388331907209	0.03799998921106061	0.00020475960535108452	1	1.0	1
intron_3_127915586_127922950	3	127915586	127922950	2.074854850769043	20.226111611314263	0.03799998921106061	7.885951234394175e-07	1	1.0	1
intron_22_42130223_42130567	22	42130223	42130567	-2.074854850769043	-0.030271589992654627	0.03799998921106061	0.2953675134275586	1	1.0	1
intron_22_23652576_23652861	22	23652576	23652861	-2.074854850769043	-0.04731705884765129	0.03799998921106061	0.12586479673254314	1	2.0	2
intron_6_39907117_39909040	6	39907117	39909040	-2.074854850769043	-12.374162340211646	0.03799998921106061	2.2994394423129872e-06	1	1.0	1
intron_20_17660528_17682028	20	17660528	17682028	-2.0748548507690425	-0.19023301386463864	0.03799998921106064	0.006714018344498249	1	1.0	1
intron_19_436398_436630	19	436398	436630	2.0748548507690425	25.480655738899454	0.03799998921106064	9.735308558919942e-07	1	1.0	1
intron_9_128621256_128624328	9	128621256	128624328	2.0748548507690425	0.056791753627143	0.03799998921106064	0.09071785416359648	1	1.0	1
intron_11_120211510_120220458	11	120211510	120220458	2.0748548507690425	0.931620878804948	0.03799998921106064	0.0007762728650878175	1	1.0	1
intron_22_23652944_23659865	22	23652944	23659865	-2.0748548507690425	-0.15425691864817423	0.03799998921106064	0.011842692655377171	1	2.0	2
intron_1_224153337_224157352	1	224153337	224157352	2.0748548507690425	1.9582107334496401	0.03799998921106064	9.899561482597972e-05	1	1.0	1
intron_2_241894339_241897186	2	241894339	241897186	-2.0713940517447047	-2.1456905038127396	0.0383219863213394	6.0159889625126026e-05	2	2.0	2
intron_9_83753359_83768818	9	83753359	83768818	-2.070584959924702	-0.17074467898041565	0.03839759887924064	0.00942366724801861	2	2.0	2
intron_11_8917367_8919337	11	8917367	8919337	-2.0695361398018606	-0.16740612705899663	0.0384958036284372	0.010623553525767467	2	2.0	2
intron_3_42563980_42568865	3	42563980	42568865	2.0694197290073792	0.03843246058889353	0.03850671673447581	0.2150179666964588	2	2.0	2
intron_4_173536970_173538063	4	173536970	173538063	2.0659665319575917	0.12140372029904176	0.038831639852959635	0.017059737715102646	2	2.0	2
intron_7_150289593_150293312	7	150289593	150293312	2.064186811447144	5.328640335104036	0.03900000748297911	1.1602747735296642e-05	1	1.0	1
intron_12_56315242_56315907	12	56315242	56315907	-2.0641868114471436	-0.048371665998386035	0.039000007482979125	0.1223460752030392	1	1.0	1
intron_20_58691562_58691724	20	58691562	58691724	-2.0641868114471436	-0.612087978286121	0.039000007482979125	0.0008163746293181507	1	1.0	1
intron_5_77693352_77708242	5	77693352	77708242	-2.0641868114471436	-0.20260772828628526	0.039000007482979125	0.00839989587547767	1	1.0	1
intron_12_7108481_7110298	12	7108481	7110298	-2.0641868114471436	-0.16267185201172182	0.039000007482979125	0.010565459054844458	1	2.0	2
intron_2_112584649_112585974	2	112584649	112585974	-2.0641868114471436	-0.11982376531129584	0.039000007482979125	0.01778219529263925	1	1.0	1
intron_19_38917833_38917921	19	38917833	38917921	2.0641868114471436	14.421628247714025	0.039000007482979125	1.1798170121686303e-06	1	1.0	1
intron_2_112584486_112585974	2	112584486	112585974	2.0641868114471436	0.075407200761208	0.039000007482979125	0.044899929810039686	1	1.0	1
intron_19_54218838_54219129	19	54218838	54219129	2.0641868114471436	0.22044159638300784	0.039000007482979125	0.00647408844708575	1	1.0	1
intron_12_45919309_45922463	12	45919309	45922463	2.0641868114471436	21.88863932536445	0.039000007482979125	5.074086431657436e-07	1	1.0	1
intron_19_35140629_35141132	19	35140629	35141132	2.0641868114471436	0.7906806117548868	0.039000007482979125	0.0004912767887063441	1	1.0	1
intron_22_17683321_17702243	22	17683321	17702243	-2.0641868114471436	-0.2270220698226997	0.039000007482979125	0.006376890889761856	1	1.0	1
intron_1_1722831_1724258	1	1722831	1724258	2.0641868114471436	0.33654960580421367	0.039000007482979125	0.0030106245337985986	1	1.0	1
intron_12_132560230_132567481	12	132560230	132567481	-2.0641868114471436	-36.841922514870454	0.039000007482979125	2.0511691153989212e-07	1	1.0	1
intron_9_120914300_120923705	9	120914300	120923705	-2.0641868114471436	-0.09345187205385445	0.039000007482979125	0.030933121093637314	1	1.0	1
intron_3_16272321_16286342	3	16272321	16286342	-2.0641868114471436	-0.14672808217989441	0.039000007482979125	0.012740733471451679	1	1.0	1
intron_11_86250448_86252148	11	86250448	86252148	2.064186811447143	1.7830544987377241	0.03900000748297916	7.580460534624275e-05	1	1.0	1
intron_19_38880849_38881100	19	38880849	38881100	2.064186811447143	45.416769148456744	0.03900000748297916	1.5293228120461716e-07	1	1.0	1
intron_12_56315242_56315821	12	56315242	56315821	2.064186811447143	0.08527916894975031	0.03900000748297916	0.03936282087572689	1	1.0	1
intron_17_75892185_75892267	17	75892185	75892267	-2.0630829611839463	-0.03271497014927534	0.0391047467328769	0.2362681766668539	2	2.0	2
intron_22_42128944_42142728	22	42128944	42142728	-2.0630225099302124	-0.018445430019151117	0.03911048956603359	0.7574731550079761	2	2.0	2
intron_19_54106011_54106811	19	54106011	54106811	2.062578410033437	0.02949784081399182	0.039152700755330755	0.36803346400349174	3	3.0	3
intron_12_123518494_123518724	12	123518494	123518724	-2.0617221295417125	-0.18467123918113046	0.03923419846183863	0.008700852109316055	2	2.0	2
intron_3_16271722_16286342	3	16271722	16286342	2.059731274472758	0.14504022976148337	0.039424237862327696	0.012978571125207412	2	2.0	2
intron_11_804463_805616	11	804463	805616	2.0560221322563423	0.1170244243072896	0.039780382936274734	0.024868092220191367	2	2.0	2
intron_10_13645074_13646615	10	13645074	13646615	-2.055016796503893	-0.0433923260887872	0.03987738240444348	0.15820857757065696	2	2.0	2
intron_6_29943026_29943268	6	29943026	29943268	-2.0547430980645838	-0.02066994168817117	0.03990382483062013	0.7941050757672423	3	4.0	4
intron_22_22307021_22307106	22	22307021	22307106	-2.054051278758788	-0.04937398032036997	0.03997072888777976	0.12653634201933298	3	3.0	3
intron_16_57657491_57659395	16	57657491	57659395	-2.0537488460540776	-0.04595402961676884	0.040000006253468515	0.14859471636332866	1	1.0	1
intron_19_54200961_54201160	19	54200961	54201160	2.0537488460540776	0.017979647567652635	0.040000006253468515	0.9185257623199268	1	1.0	1
intron_10_5924508_5924751	10	5924508	5924751	-2.0537488460540776	-0.10734800949249851	0.040000006253468515	0.026796391737493933	1	1.0	1
intron_4_112432581_112435148	4	112432581	112435148	-2.0537488460540776	-11.791032571614414	0.040000006253468515	2.504590741198032e-06	1	1.0	1
intron_2_241750294_241755045	2	241750294	241755045	2.053748846054077	0.15255086119809907	0.04000000625346857	0.013781316963455581	1	1.0	1
intron_2_112558081_112559293	2	112558081	112559293	-2.053748846054077	-4.115320948169215	0.04000000625346857	1.4952536363186049e-05	1	1.0	1
intron_14_96309594_96311117	14	96309594	96311117	2.053748846054077	5.034913096140564	0.04000000625346857	1.3817599887775039e-05	1	1.0	1
intron_11_113812504_113813885	11	113812504	113813885	-2.053748846054077	-3.303069788705475	0.04000000625346857	2.6492809275448802e-05	1	1.0	1
intron_3_42548657_42555930	3	42548657	42555930	2.053748846054077	213.59232988855663	0.04000000625346857	7.705001775835509e-09	1	1.0	1
intron_16_57657491_57659413	16	57657491	57659413	2.053748846054077	0.04577473844577062	0.04000000625346857	0.14976103197537466	1	1.0	1
intron_19_9533966_9535188	19	9533966	9535188	-2.053748846054077	-0.38766016760570465	0.04000000625346857	0.001933654496566022	1	1.0	1
intron_19_9531067_9532845	19	9531067	9532845	2.053748846054077	27.911692619292563	0.04000000625346857	3.730000484888673e-07	1	1.0	1
intron_9_113197078_113198855	9	113197078	113198855	2.053748846054077	2.805479138173262	0.04000000625346857	3.326641677685023e-05	1	1.0	1
intron_15_78123739_78131165	15	78123739	78131165	2.053748846054077	78.77777138873722	0.04000000625346857	2.8202255181149512e-08	1	1.0	1
intron_4_168419397_168420261	4	168419397	168420261	-2.053748846054077	-30.49608157074742	0.04000000625346857	2.488067961857143e-07	1	1.0	1
intron_16_74951543_74956475	16	74951543	74956475	-2.053748846054077	-1.5676643717407306	0.04000000625346857	0.00010580197077579823	1	1.0	1
intron_3_51387046_51387737	3	51387046	51387737	-2.053748846054077	-0.068667983188958	0.04000000625346857	0.11620972842452562	1	1.0	1
intron_3_51386335_51386909	3	51386335	51386909	-2.053748846054077	-0.07859479073080011	0.04000000625346857	0.08870815501517736	1	1.0	1
intron_2_187478803_187484124	2	187478803	187484124	2.053748846054077	0.37264990337850074	0.04000000625346857	0.0017308257327162137	1	1.0	1
intron_7_4174357_4175775	7	4174357	4175775	2.053748846054077	0.08961549974775998	0.04000000625346857	0.03039592016993134	1	1.0	1
intron_14_34713561_34714538	14	34713561	34714538	-2.053748846054077	-0.4576662722422908	0.04000000625346857	0.001907961076376227	1	1.0	1
intron_7_4175834_4178485	7	4175834	4178485	-2.053748846054077	-0.26906374255181637	0.04000000625346857	0.003371872930268048	1	1.0	1
intron_1_6632495_6632796	1	6632495	6632796	2.053748846054077	0.14462772713906608	0.04000000625346857	0.014057861469344573	1	1.0	1
intron_12_32708224_32710929	12	32708224	32710929	-2.053748846054077	-7.397606183111822	0.04000000625346857	5.781197101499387e-06	1	1.0	1
intron_10_5925492_5927435	10	5925492	5927435	2.053748846054077	0.14190362270274334	0.04000000625346857	0.015334772744155905	1	1.0	1
intron_14_35539690_35542027	14	35539690	35542027	2.053748846054077	0.20624540464006427	0.04000000625346857	0.00786557461924522	1	1.0	1
intron_20_34863548_34872647	20	34863548	34872647	2.053748846054077	7.996228039778894	0.04000000625346857	3.877622639711289e-06	1	1.0	1
intron_7_150368941_150371231	7	150368941	150371231	2.053748846054077	0.15054404301985075	0.04000000625346857	0.013762956158332089	1	1.0	1
intron_12_6688226_6689098	12	6688226	6689098	2.053748846054077	0.07934792711019256	0.04000000625346857	0.035942431153571486	1	1.0	1
intron_2_85435123_85435666	2	85435123	85435666	2.053748846054077	56.08366459099475	0.04000000625346857	7.784629101579431e-08	1	1.0	1
intron_1_37999432_38005357	1	37999432	38005357	2.053748846054077	8.252375577965324	0.04000000625346857	4.561578960018986e-06	1	1.0	1
intron_7_150368941_150371228	7	150368941	150371228	2.053748846054077	0.08478288237266124	0.04000000625346857	0.04339328438045866	1	1.0	1
intron_1_146991285_146991995	1	146991285	146991995	-2.053748846054077	-28.566701394165694	0.04000000625346857	3.988859588906206e-07	1	1.0	1
intron_3_9834503_9834681	3	9834503	9834681	2.053748846054077	0.12943887142086408	0.04000000625346857	0.016890862755212902	1	1.0	1
intron_7_150368941_150369671	7	150368941	150369671	2.053748846054077	0.09843613867880209	0.04000000625346857	0.03219064940771252	1	1.0	1
intron_12_6688226_6689368	12	6688226	6689368	-2.0537488460540767	-0.062352318997765124	0.0400000062534686	0.058206756614988996	1	1.0	1
intron_9_95870441_95874980	9	95870441	95874980	-2.0537488460540767	-0.02618477423790931	0.0400000062534686	0.4300793790221314	1	1.0	1
intron_1_6632495_6632914	1	6632495	6632914	-2.0537488460540767	-0.13277455348795786	0.0400000062534686	0.016679870809054698	1	1.0	1
intron_2_85435496_85435666	2	85435496	85435666	2.0537488460540767	2.5811404116580268	0.0400000062534686	3.6752546126228214e-05	1	1.0	1
intron_19_46722072_46722242	19	46722072	46722242	-2.0537488460540767	-1.173567183281863	0.0400000062534686	0.0001966515163719994	1	1.0	1
intron_12_32731943_32733715	12	32731943	32733715	2.0537488460540767	1.067546133057624	0.0400000062534686	0.0002776047468553219	1	1.0	1
intron_3_51386335_51387737	3	51386335	51387737	2.0537488460540767	0.06414691049630428	0.0400000062534686	0.13316790943376902	1	1.0	1
intron_1_161212480_161213380	1	161212480	161213380	2.0536124666246627	0.15772931495976553	0.04001321458033641	0.013073085198367692	2	2.0	2
intron_21_44865447_44873502	21	44865447	44873502	-2.051568722452495	-0.03708050716003084	0.040211594487484535	0.19282664228485613	3	3.0	3
intron_5_141587197_141618798	5	141587197	141618798	-2.050644621078582	-36.33005894741254	0.040301567633629305	2.3730791259831445e-07	2	2.0	2
intron_17_50547767_50548283	17	50547767	50548283	-2.0493887972549	-0.019403247374684844	0.040424111820401835	0.7816301821974736	2	2.0	2
intron_1_43384552_43385046	1	43384552	43385046	-2.0480743077764	-0.3255180843539251	0.040552718921704554	0.0025114773464496843	2	2.0	2
intron_2_88179013_88185898	2	88179013	88185898	2.047675962888512	0.05266778595869089	0.04059176063186959	0.09660200752310308	3	3.0	3
intron_16_5090565_5093484	16	5090565	5093484	-2.045703693797877	-0.6484170699626344	0.040785532110403276	0.0007450955426797146	2	2.0	2
intron_19_55247109_55258435	19	55247109	55258435	2.045194248279666	0.13623227676580213	0.040835711323053026	0.012846724981432982	2	2.0	2
intron_3_17508605_17623849	3	17508605	17623849	-2.043694159643919	-0.17735088593307458	0.04098377054911039	0.00935111573481856	2	2.0	2
intron_1_83942679_83947124	1	83942679	83947124	2.0435299873352055	18.16288608894658	0.04100000198804631	5.472473992340943e-07	1	1.0	1
intron_2_3558998_3561317	2	3558998	3561317	2.0435299873352055	1.4409103091552202	0.04100000198804631	0.00011491520272688898	1	1.0	1
intron_9_129809032_129809342	9	129809032	129809342	2.043529987335205	0.2946165931735478	0.04100000198804633	0.0034479238884996487	1	1.0	1
intron_3_10312730_10315321	3	10312730	10315321	-2.043529987335205	-10.244215778784689	0.04100000198804633	3.1266252913547135e-06	1	1.0	1
intron_14_60092419_60107586	14	60092419	60107586	-2.043529987335205	-0.1132184506355976	0.04100000198804633	0.020734628329369214	1	1.0	1
intron_1_62443319_62444738	1	62443319	62444738	2.043529987335205	2082.078913821726	0.04100000198804633	5.0617411127271e-11	1	1.0	1
intron_1_17002103_17002296	1	17002103	17002296	2.043529987335205	4.544665009700314	0.04100000198804633	1.5040958044161019e-05	1	1.0	1
intron_11_61343458_61343856	11	61343458	61343856	2.043529987335205	0.28424274133314925	0.04100000198804633	0.002775296399472919	1	1.0	1
intron_15_64409828_64418541	15	64409828	64418541	2.043529987335205	0.07193276411080038	0.04100000198804633	0.05586116831412871	1	1.0	1
intron_20_64255870_64259942	20	64255870	64259942	2.043529987335205	0.37222163692503635	0.04100000198804633	0.0018890091791060554	1	1.0	1
intron_7_107211225_107230615	7	107211225	107230615	2.043529987335205	35.421315180741765	0.04100000198804633	2.1700483295965022e-07	1	1.0	1
intron_11_77855482_77869722	11	77855482	77869722	-2.043529987335205	-0.06447924150057449	0.04100000198804633	0.07458887513793679	1	1.0	1
intron_19_38706131_38708117	19	38706131	38708117	-2.043529987335205	-46.52339765704161	0.04100000198804633	1.7674600999139089e-07	1	1.0	1
intron_16_68348431_68351390	16	68348431	68351390	2.043529987335205	0.05683133404171994	0.04100000198804633	0.10513660050797724	1	1.0	1
intron_15_64409828_64414085	15	64409828	64414085	-2.043529987335205	-0.4236921548402182	0.04100000198804633	0.001610136396847031	1	1.0	1
intron_10_5903175_5906037	10	5903175	5906037	-2.043529987335205	-0.23204400527779157	0.04100000198804633	0.005706051899902987	1	1.0	1
intron_10_92690347_92692368	10	92690347	92692368	-2.043529987335205	-0.09130482371652521	0.04100000198804633	0.02157105031581032	1	1.0	1
intron_15_99287951_99317464	15	99287951	99317464	2.043529987335205	76.0895054423789	0.04100000198804633	5.418341288880207e-08	1	1.0	1
intron_7_6591867_6594435	7	6591867	6594435	2.043529987335205	5.962503346381687	0.04100000198804633	1.141080382655959e-05	1	1.0	1
intron_7_150379392_150388422	7	150379392	150388422	2.0435299873352046	0.3058157121379589	0.041000001988046396	0.0032276413063980717	1	1.0	1
intron_16_29986504_29989593	16	29986504	29989593	-2.0435299873352046	-0.2250855364196026	0.041000001988046396	0.005581132879133366	1	1.0	1
intron_11_86448255_86449889	11	86448255	86449889	-2.0412692184697	-0.19075844223817462	0.04122407489898556	0.007699123875527926	2	2.0	2
intron_9_34179240_34220908	9	34179240	34220908	2.0376725536637093	0.31606727679795565	0.0415826907830993	0.0029779340641451573	2	2.0	2
intron_4_77883500_77885256	4	77883500	77885256	-2.035855857990671	-0.4577587769467253	0.04176483147683075	0.001238088871019693	2	2.0	2
intron_7_140351969_140352062	7	140351969	140352062	-2.035847568290652	-0.08252683009105032	0.041765664142005283	0.030655290731358885	3	3.0	3
intron_1_92380873_92387011	1	92380873	92387011	-2.035415342833232	-1.1471027773837612	0.04180909882653627	0.0002252314899579109	2	2.0	2
intron_19_54200893_54201160	19	54200893	54201160	-2.0340549016631395	-0.017277036794921898	0.04194606030354351	0.9752679600868023	3	3.0	3
intron_9_95813922_95850227	9	95813922	95850227	2.0335202217102055	0.024267799793870528	0.04199999268737803	0.4566534571164625	1	1.0	1
intron_14_35595789_35605586	14	35595789	35605586	2.0335202217102055	34.60960693025069	0.04199999268737803	2.64427876029088e-07	1	1.0	1
intron_3_72955349_72957229	3	72955349	72957229	-2.0335202217102055	-19.958760423533388	0.04199999268737803	6.418210687698432e-07	1	1.0	1
intron_17_58347584_58351402	17	58347584	58351402	-2.033520221710205	-2.7900110888560805	0.041999992687378085	3.0813590146106006e-05	1	1.0	1
intron_17_68542809_68543629	17	68542809	68543629	2.033520221710205	0.5249720854470804	0.041999992687378085	0.0010586144668653	1	1.0	1
intron_1_26301053_26301694	1	26301053	26301694	-2.033520221710205	-15.364076822954855	0.041999992687378085	1.244781350983112e-06	1	1.0	1
intron_3_33402904_33408690	3	33402904	33408690	2.033520221710205	0.40242543511082046	0.041999992687378085	0.001845980789232951	1	1.0	1
intron_7_151235612_151237374	7	151235612	151237374	-2.033520221710205	-0.04985512249770672	0.041999992687378085	0.13675845895115366	1	1.0	1
intron_1_31634943_31635222	1	31634943	31635222	2.033520221710205	0.060225434176247775	0.041999992687378085	0.08285072629670563	1	1.0	1
intron_1_62455456_62457538	1	62455456	62457538	2.033520221710205	5.7169083324675105	0.041999992687378085	6.713853238963232e-06	1	1.0	1
intron_6_130049393_130049756	6	130049393	130049756	2.033520221710205	46.30394561986828	0.041999992687378085	1.2286518087517027e-07	1	1.0	1
intron_16_30001530_30003436	16	30001530	30003436	-2.033520221710205	-0.07314716899950528	0.041999992687378085	0.04853507268353046	1	1.0	1
intron_1_161356840_161362329	1	161356840	161362329	-2.033520221710205	-86.2690766639145	0.041999992687378085	4.116493160721006e-08	1	1.0	1
intron_11_117186636_117186990	11	117186636	117186990	2.033520221710205	715.3004184528844	0.041999992687378085	6.999383172189644e-10	1	1.0	1
intron_4_102726683_102760718	4	102726683	102760718	-2.033520221710205	-0.02846184529218159	0.041999992687378085	0.3185103005897268	1	1.0	1
intron_15_72686251_72695177	15	72686251	72695177	2.033520221710205	0.6755003743842195	0.041999992687378085	0.0007708112656398651	1	1.0	1
intron_19_52395750_52396316	19	52395750	52396316	2.033520221710205	11.44657990880258	0.041999992687378085	1.7052536424148807e-06	1	1.0	1
intron_1_58539310_58546703	1	58539310	58546703	-2.033520221710205	-0.2396441879305618	0.041999992687378085	0.003970757246762238	1	1.0	1
intron_20_19965024_19970838	20	19965024	19970838	-2.033520221710205	-4.9825585455060635	0.041999992687378085	9.81725555581496e-06	1	1.0	1
intron_11_17282943_17286634	11	17282943	17286634	-2.033520221710205	-25.314714015448345	0.041999992687378085	5.660503840963401e-07	1	1.0	1
intron_1_1212704_1212992	1	1212704	1212992	-2.033520221710205	-666.1434549197132	0.041999992687378085	1.0622727871132026e-09	1	1.0	1
intron_15_64414211_64418541	15	64414211	64418541	-2.033520221710205	-0.15918108277168222	0.041999992687378085	0.010347462435426091	1	1.0	1
intron_3_113366309_113379306	3	113366309	113379306	2.033520221710205	0.31759862949961126	0.041999992687378085	0.0022526009752783854	1	1.0	1
intron_16_30001040_30001414	16	30001040	30001414	2.033520221710205	0.11847216958379476	0.041999992687378085	0.018501973114165307	1	1.0	1
intron_6_31893662_31896263	6	31893662	31896263	-2.0335202217102046	-0.21491268327209692	0.04199999268737811	0.006736179435140943	1	1.0	1
intron_16_2768599_2768997	16	2768599	2768997	2.0335202217102046	0.3673094411486342	0.04199999268737811	0.002153090333453788	1	1.0	1
intron_1_234373678_234374230	1	234373678	234374230	2.0335202217102046	0.08399892695599147	0.04199999268737811	0.04155728221477728	1	1.0	1
intron_16_2768261_2768997	16	2768261	2768997	-2.0335202217102046	-0.28097162857135577	0.04199999268737811	0.0036796075088527005	1	1.0	1
intron_4_2716104_2731775	4	2716104	2731775	-2.0335202217102046	-36.212716858737494	0.04199999268737811	2.245694461073616e-07	1	1.0	1
intron_10_18533100_18539194	10	18533100	18539194	-2.0335202217102046	-3.223738666100048	0.04199999268737811	2.5879154775838576e-05	1	1.0	1
intron_6_52984605_52985451	6	52984605	52985451	2.0335202217102046	19.90424936865369	0.04199999268737811	7.850192772972753e-07	1	1.0	1
intron_7_6331235_6348573	7	6331235	6348573	-2.0332977880743237	-0.07022605930738166	0.04202244652082856	0.07719987675266109	2	2.0	2
intron_3_9833273_9834681	3	9833273	9834681	2.0310024587120328	0.1227086692486948	0.042254745186914286	0.01879937642805593	2	2.0	2
intron_12_55974139_55986869	12	55974139	55986869	-2.030590538757598	-0.5102054580737898	0.042296548287142764	0.0012028686305906005	2	2.0	2
intron_3_160412453_160413473	3	160412453	160413473	-2.0291635462797792	-0.10194124110882395	0.04244163518440417	0.027907931817551534	2	2.0	2
intron_20_47639202_47639622	20	47639202	47639622	2.0269008948556007	0.9268984688413828	0.04267254900472484	0.0002785722403320154	2	2.0	2
intron_7_48089418_48090188	7	48089418	48090188	2.0249479517195765	0.14063554925783567	0.042872709009482264	0.01205089336257472	2	2.0	2
intron_15_101686062_101699331	15	101686062	101699331	-2.0247271319240836	-0.3457274569281161	0.042895391019093995	0.0027477448663180038	2	2.0	2
