gene	gene_name	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model	GeneID	chromosome.x	start_position	end_position
ENSG00000128245.14	YWHAH	1.28155159950256	0.734516419804091	0.199999988080869	0.000235653521725113	1	1	1	7533	22	31944534	31957602
ENSG00000141698.16	NT5C3B	-1.28155159950256	-0.030482409462817	0.199999988080869	0.106616753128824	1	1	1	115024	17	41825056	41836275
ENSG00000107821.14	KAZALD1	1.28155159950256	2.02238624188934	0.199999988080869	2.13346287568146e-05	1	1	1	81621	10	101061084	101068130
ENSG00000260261.1	RP11-480A16.1	-1.28096971824387	-0.0778918915097992	0.200204302611334	0.0248954929131033	2	3	3	NA	NA	NA	NA
ENSG00000165806.19	CASP7	1.27989771302405	0.0150881741011529	0.200581112067647	0.417572550101069	2	2	2	840	10	113679193	113730908
ENSG00000160539.4	PLPP7	1.27966598548284	0.105738676009399	0.200662632211061	0.010045481432314	2	2	2	84814	9	131289693	131309260
ENSG00000144278.14	GALNT13	1.27939732826442	0.0801179005398055	0.200757174222845	0.0201952160917027	2	2	2	114805	2	153871921	154454176
ENSG00000103253.17	HAGHL	-1.27937780201243	-0.0365260711378292	0.200764046889514	0.0852661528730824	2	2	2	84264	16	726998	729714
ENSG00000243667.6	WDR92	1.27916050786376	0.0398950723495854	0.200840539628623	0.0615636852258259	2	2	2	NA	NA	NA	NA
ENSG00000100749.7	VRK1	-1.27813839404058	-0.521905164194756	0.201200633446719	0.000545589804197915	2	2	2	7443	14	96797381	96881613
ENSG00000198218.10	QRICH1	1.27692322395147	0.050854098105544	0.201629354095845	0.0428960095480768	2	2	2	54870	3	49029706	49094372
ENSG00000156206.13	CFAP161	1.27481318902409	0.666660911165757	0.202375371330923	0.000216494680095759	2	2	2	161502	15	81099407	81149178
ENSG00000180479.13	ZNF571	1.27454885940487	0.0643832001267617	0.202468968456598	0.0235722635577355	2	2	2	51276	19	37564252	37594829
ENSG00000175137.10	SH3BP5L	1.27411478732556	0.105596088978935	0.202622738529852	0.00919293886101374	2	2	2	80851	1	248810445	248825914
ENSG00000177646.18	ACAD9	-1.2733560957628	-0.0535596364496869	0.202891709376347	0.0336427052759515	2	2	2	28976	3	128879595	128913113
ENSG00000048405.9	ZNF800	-1.27297827441558	-2.14461792244306	0.203025751320621	3.59925377669698e-05	2	2	2	168850	7	127342870	127392797
ENSG00000167642.12	SPINT2	1.27168069115298	0.980368040639132	0.203486593812739	0.000162584266016326	2	2	2	10653	19	38264572	38292614
ENSG00000134369.15	NAV1	1.27135179752312	0.297894353954754	0.203603522735838	0.0011335268609257	2	2	2	89796	1	201539126	201826968
ENSG00000106105.13	GARS	1.27048694840487	0.440813402853573	0.203911229019095	0.000506435091458137	2	2	2	NA	NA	NA	NA
ENSG00000120948.16	TARDBP	-1.2703347655595	-0.722479492009346	0.203965409434468	0.000295146327788738	2	2	2	23435	1	11012653	11030527
ENSG00000173894.10	CBX2	1.26937804208651	0.303665931886281	0.204306263840834	0.00106736694961992	2	2	2	84733	17	79776253	79787982
ENSG00000167077.12	MEI1	-1.26916748647523	-0.0677678552446764	0.204381334649092	0.0287981894462659	2	2	2	150365	22	41699502	41799476
ENSG00000188282.12	RUFY4	-1.26775950509299	-0.0616994434477555	0.204883847488858	0.0261287146324774	2	2	2	285180	2	218034933	218090583
ENSG00000123179.13	EBPL	-1.26759698642924	-0.0218155895093975	0.204941908677418	0.229646911945028	3	3	3	84650	13	49660673	49691486
ENSG00000263155.5	MYZAP	-1.26755331046944	-0.0973593170062002	0.204957514328549	0.0100350199968064	2	2	2	100820829	15	57591903	57685363
ENSG00000235475.1	LINC01372	1.26724022673342	0.0731632125877112	0.20506940609659	0.0288751278239076	2	2	2	101929736	7	67335975	67340023
ENSG00000105072.8	C19orf44	1.26717790101788	0.0325617793281593	0.205091685738704	0.0916447785430893	2	2	2	84167	19	16496381	16521368
ENSG00000104497.13	SNX16	1.26707057669217	0.0157182113397223	0.20513005520753	0.517599381004926	2	2	2	64089	8	81799582	81842325
ENSG00000006634.7	DBF4	1.26621085108965	0.277096361255847	0.205437603642954	0.00133105576007237	2	2	2	10926	7	87876492	87909552
ENSG00000161896.11	IP6K3	-1.26583449942208	-0.0335922301578251	0.205572340805445	0.0834606130709351	2	2	2	117283	6	33721475	33755670
ENSG00000198816.6	ZNF358	1.26537750109757	0.187683814639894	0.205736036486913	0.000940454092025233	2	2	2	140467	19	7515285	7521024
ENSG00000146409.10	SLC18B1	-1.26282558461726	-0.061002185895215	0.206651867964262	0.0122465263226277	2	2	2	116843	6	132769369	132798655
ENSG00000174791.10	RIN1	-1.2607126769704	-0.253078975082826	0.207412384912665	0.00129495554828507	2	2	2	9610	11	66330240	66336773
ENSG00000196584.2	XRCC2	1.26027026595574	0.0220375567218653	0.207571882472737	0.162534192323377	2	2	2	7516	7	152644775	152676140
ENSG00000100196.10	KDELR3	-1.25782630190171	-0.0582116552025735	0.208454581345243	0.0335208172445617	2	2	2	11015	22	38468095	38483446
ENSG00000166275.15	BORCS7	-1.25757384323736	-0.0419111438638258	0.208545917932359	0.0519321498760973	2	2	2	119032	10	102854258	102864960
ENSG00000121281.12	ADCY7	-1.25470871627119	-0.143142012432824	0.209584520425741	0.00610165269366073	2	2	2	113	16	50246137	50318134
ENSG00000176834.13	VSIG10	-1.25356543064117	-0.0870446501961216	0.210000002847284	0.0143197668669514	1	1	1	54621	12	118063592	118104401
ENSG00000118007.12	STAG1	-1.25356543064117	-0.432146212432267	0.210000002847284	0.000471546848351391	1	1	1	10274	3	136336234	136752411
ENSG00000087903.12	RFX2	1.25356543064117	1.27328402915868	0.210000002847284	4.13355700203249e-05	1	1	1	5990	19	5993163	6110600
ENSG00000197889.9	MEIG1	-1.25356543064117	-3.58066750796456	0.210000002847284	1.22465628774372e-05	1	1	1	644890	10	14954227	14988049
ENSG00000272068.1	RP11-284F21.9	1.25356543064117	0.572061892335682	0.210000002847284	0.000467026104478345	1	1	1	NA	NA	NA	NA
ENSG00000177954.11	RPS27	1.25356543064117	1.42373598712513	0.210000002847284	5.40390507642112e-05	1	1	1	6232	1	153990761	153992154
ENSG00000144504.15	ANKMY1	-1.25356543064117	-0.073333799427976	0.210000002847284	0.024244764916229	1	1	1	51281	2	240468631	240561215
ENSG00000186687.15	LYRM7	1.25356543064117	0.524349652377045	0.210000002847284	0.000606399392092571	1	1	1	90624	5	131170943	131205427
ENSG00000163513.17	TGFBR2	-1.25356543064117	-0.446003993446012	0.210000002847284	0.00036744681347928	1	1	1	7048	3	30606471	30694141
ENSG00000131236.16	CAP1	1.25356543064117	0.343011595973505	0.210000002847284	0.00110150734421541	1	1	1	10487	1	40040239	40072647
ENSG00000197013.9	ZNF429	1.25356543064117	0.0452228750864682	0.210000002847284	0.0614623232069159	1	1	1	353088	19	21505426	21541156
ENSG00000131148.8	EMC8	1.25356543064117	1.57549544047531	0.210000002847284	7.69976968550188e-05	1	1	1	10328	16	85778623	85799554
ENSG00000186231.16	KLHL32	1.25356543064117	0.897725261827429	0.210000002847284	0.000189804397580742	1	1	1	114792	6	96898082	97145029
ENSG00000123815.11	COQ8B	1.25356543064117	0.12226236662327	0.210000002847284	0.00776485426084769	1	1	1	79934	19	40691529	40716885
ENSG00000197978.9	GOLGA6L9	1.25356543064117	0.093863713937761	0.210000002847284	0.0180538450398096	1	2	2	440295	15	82429362	82439152
ENSG00000224687.1	RASAL2-AS1	-1.25356543064117	-0.0610675167002787	0.210000002847284	0.0306231062269678	1	1	1	100302401	1	178091507	178093992
ENSG00000274712.1	RP11-147L13.15	-1.25356543064117	-0.799627800051917	0.210000002847284	0.000186979081759438	1	2	2	NA	NA	NA	NA
ENSG00000182676.4	PPP1R27	1.25356543064117	0.128896438966725	0.210000002847284	0.00396588579889131	1	1	1	116729	17	81833491	81835049
ENSG00000204381.11	LAYN	-1.25356543064117	-0.42174351584061	0.210000002847284	0.00106766973559851	1	1	1	143903	11	111540279	111561744
ENSG00000128536.15	CDHR3	-1.25356543064117	-4.87363373165967	0.210000002847284	5.92901952742779e-06	1	1	1	222256	7	105876749	106036431
ENSG00000126804.13	ZBTB1	1.25356543064117	0.119890750299065	0.210000002847284	0.0080675675843135	1	1	1	22890	14	64504725	64533692
ENSG00000150457.8	LATS2	1.25356543064117	0.363417331825809	0.210000002847284	0.000960641828488937	1	1	1	26524	13	20973035	21061585
ENSG00000271967.1	RP11-134K13.4	-1.25356543064117	-0.0468208717564365	0.210000002847284	0.0551673338367146	1	1	1	NA	NA	NA	NA
ENSG00000139318.7	DUSP6	-1.25356543064117	-1.28118293008084	0.210000002847284	5.71734225518504e-05	1	1	1	1848	12	89347234	89352500
ENSG00000118557.15	PMFBP1	-1.25356543064117	-0.126780149391096	0.210000002847284	0.00741819227234727	1	1	1	83449	16	72116696	72173907
ENSG00000181104.6	F2R	-1.25356543064117	-1.57553144643678	0.210000002847284	6.70714218698095e-05	1	1	1	2149	5	76716125	76735769
ENSG00000139974.15	SLC38A6	-1.25356543064117	-0.43590697228082	0.210000002847284	0.000321351336987422	1	1	1	145389	14	60981121	61083732
ENSG00000152078.9	TMEM56	-1.25356543064117	-0.218708908485406	0.210000002847284	0.00293336693655372	1	1	1	NA	NA	NA	NA
ENSG00000011523.13	CEP68	-1.25356543064117	-0.093293113259192	0.210000002847284	0.0125279653395428	1	1	1	23177	2	65056401	65087003
ENSG00000123066.7	MED13L	1.25356543064117	0.462180887503725	0.210000002847284	0.000300032923293169	1	1	1	23389	12	115958575	116277692
ENSG00000167508.11	MVD	1.25356543064117	0.171039670418278	0.210000002847284	0.00435522043676472	1	1	1	4597	16	88651934	88663152
ENSG00000182208.13	MOB2	-1.25356543064117	-24.6008189013529	0.210000002847284	1.68358122418414e-07	1	1	1	81532	11	1469447	1486778
ENSG00000197928.10	ZNF677	1.25356543064117	0.18979455034964	0.210000002847284	0.0035074747199457	1	2	2	342926	19	53235380	53254872
ENSG00000170743.16	SYT9	1.25356543064117	1.85860502363172	0.210000002847284	2.504154984431e-05	1	1	1	143425	11	7238783	7470031
ENSG00000140932.9	CMTM2	1.25356543064117	0.153814948069007	0.210000002847284	0.00490404549739435	1	1	1	146225	16	66579462	66588274
ENSG00000167191.11	GPRC5B	1.25356543064117	4.65155788151824	0.210000002847284	1.52443262718134e-06	1	1	1	51704	16	19856690	19886044
ENSG00000184344.3	GDF3	-1.25356543064117	-0.788926365536911	0.210000002847284	0.000183267134632192	1	1	1	9573	12	7689783	7695774
ENSG00000169372.12	CRADD	1.25356543064117	3.62997081176228	0.210000002847284	7.48269327462263e-06	1	1	1	8738	12	93677341	93894839
ENSG00000148158.16	SNX30	-1.25356543064117	-0.827510479234435	0.210000002847284	0.000170657191829099	1	1	1	401548	9	112749722	112875846
ENSG00000181396.12	OGFOD3	-1.25356543064117	-0.279265015044665	0.210000002847284	0.00197735116544931	1	1	1	79701	17	82389209	82418636
ENSG00000117069.14	ST6GALNAC5	1.25356543064117	4.43672581098383	0.210000002847284	6.38037452531707e-06	1	1	1	81849	1	76867448	77069166
ENSG00000110013.12	SIAE	-1.25356543064117	-0.434401974253209	0.210000002847284	0.000187838900474698	1	1	1	54414	11	124633112	124676302
ENSG00000162222.13	TTC9C	1.25356543064117	0.046317199710588	0.210000002847284	0.0458546282001751	1	1	1	283237	11	62728116	62738635
ENSG00000260876.5	LINC01229	-1.25356543064117	-5.20562844564493	0.210000002847284	4.10126703120386e-06	1	1	1	101928248	16	79770470	79801342
ENSG00000136856.17	SLC2A8	-1.25356543064117	-0.0915973457466936	0.210000002847284	0.00907665992488537	1	1	1	29988	9	127397139	127407897
ENSG00000142046.14	TMEM91	-1.25356543064117	-0.0774555401250882	0.210000002847284	0.0231434915952174	1	1	1	641649	19	41363946	41384082
ENSG00000162408.10	NOL9	1.25356543064117	0.180964698206339	0.210000002847284	0.0025366614973475	1	1	1	79707	1	6521346	6554534
ENSG00000065621.14	GSTO2	-1.25356543064117	-0.110995891851576	0.210000002847284	0.0100270106647512	1	1	1	119391	10	104267625	104304949
ENSG00000114503.10	NCBP2	1.25356543064117	0.138861741220561	0.210000002847284	0.00607430883729575	1	1	1	22916	3	196932728	196942527
ENSG00000069345.11	DNAJA2	1.25356543064117	0.319508206638708	0.210000002847284	0.00117631890016674	1	1	1	10294	16	46955361	46973673
ENSG00000117016.9	RIMS3	1.25356543064117	0.840274503421014	0.210000002847284	0.000146618492263062	1	1	1	9783	1	40620679	40692103
ENSG00000186496.10	ZNF396	-1.25356543064117	-0.0707318757836737	0.210000002847284	0.0247928252807053	1	2	2	252884	18	35366693	35377336
ENSG00000267731.1	RP11-147L13.8	1.25356543064117	0.103593042224771	0.210000002847284	0.0102023343209509	1	2	2	NA	NA	NA	NA
ENSG00000142166.12	IFNAR1	1.25356543064117	0.262392936865099	0.210000002847284	0.00130404625009037	1	1	1	3454	21	33324394	33359863
ENSG00000145700.9	ANKRD31	1.25356543064117	0.518250198734427	0.210000002847284	0.000936403839530811	1	1	1	256006	5	75068296	75236921
ENSG00000165943.4	MOAP1	-1.25356543064117	-0.238884020953236	0.210000002847284	0.000875915382886266	1	1	1	64112	14	93182198	93184896
ENSG00000137876.9	RSL24D1	1.25356543064117	0.0833488377023046	0.210000002847284	0.0127135149531193	1	1	1	51187	15	55180805	55196940
ENSG00000152683.14	SLC30A6	1.25356543064117	0.14681285129804	0.210000002847284	0.00496851071919589	1	1	1	55676	2	32165849	32224378
ENSG00000197562.9	RAB40C	-1.25356543064117	-0.102327226646555	0.210000002847284	0.00880685760772617	1	1	1	57799	16	589356	629267
ENSG00000142615.7	CELA2A	-1.25356543064117	-0.966141066073185	0.210000002847284	0.000125196017697913	1	1	1	63036	1	15456731	15472090
ENSG00000176641.10	RNF152	1.25356543064117	0.256851171598369	0.210000002847284	0.00111989365671184	1	1	1	220441	18	61808066	61894419
ENSG00000197535.14	MYO5A	-1.25356543064117	-0.282047680516866	0.210000002847284	0.00214244799893972	1	1	1	4644	15	52307282	52529049
ENSG00000163697.16	APBB2	1.25356543064117	2.33302455146352	0.210000002847284	1.48560510027002e-05	1	1	1	323	4	40810026	41216713
ENSG00000185272.13	RBM11	1.25356543064117	0.10589870011166	0.210000002847284	0.0109313839633175	1	1	1	54033	21	14216106	14228371
ENSG00000100100.12	PIK3IP1	1.25356543064117	1.14242051145038	0.210000002847284	9.11716646346903e-05	1	1	1	113791	22	31281592	31292533
ENSG00000125656.8	CLPP	-1.25356543064117	-0.159940346849284	0.210000002847284	0.00528723879595347	1	1	1	8192	19	6361530	6370241
ENSG00000059691.11	GATB	1.25356543064117	0.346022401887105	0.210000002847284	0.00102628667875686	1	1	1	5188	4	151670503	151761006
ENSG00000138756.17	BMP2K	1.25356543064117	0.12770973461668	0.210000002847284	0.00375296968937048	1	1	1	55589	4	78776349	78916364
ENSG00000142149.8	HUNK	-1.25356543064117	-0.253683128291555	0.210000002847284	0.00152973281988497	1	1	1	30811	21	31873019	32004063
ENSG00000166803.11	PCLAF	-1.25356543064117	-0.235806133251749	0.210000002847284	0.0021360495838373	1	1	1	9768	15	64364303	64387686
ENSG00000100014.19	SPECC1L	1.25356543064117	0.0929138597994866	0.210000002847284	0.0178931328748627	1	1	1	23384	22	24270830	24417737
ENSG00000168818.9	STX18	-1.25356543064117	-0.724471329359408	0.210000002847284	0.000369330166837825	1	1	1	53407	4	4418967	4542342
ENSG00000253438.2	PCAT1	1.25356543064117	2.25122914876843	0.210000002847284	2.05693531243589e-05	1	1	1	100750225	8	127013153	127021013
ENSG00000198799.11	LRIG2	1.25356543064117	0.850657350970166	0.210000002847284	0.00012078728660534	1	1	1	9860	1	113073169	113132259
ENSG00000103671.9	TRIP4	-1.25356543064117	-0.156835653343734	0.210000002847284	0.00482871894827522	1	1	1	9325	15	64387835	64455302
ENSG00000037637.10	FBXO42	-1.25356543064117	-0.220720129313047	0.210000002847284	0.002090521308398	1	1	1	54455	1	16246839	16352479
ENSG00000152672.7	CLEC4F	-1.25356543064117	-0.193252081708738	0.210000002847284	0.00318033714476086	1	1	1	165530	2	70808642	70825234
ENSG00000261526.2	CTB-31O20.2	1.25356543064117	25.7662617149673	0.210000002847284	1.61189068244507e-07	1	1	1	NA	NA	NA	NA
ENSG00000255690.2	TRIL	1.25356543064117	2.11433718092624	0.210000002847284	5.04182557645809e-05	1	1	1	9865	7	28953357	28958329
ENSG00000197329.11	PELI1	-1.25356543064117	-1.74932176179649	0.210000002847284	7.25365911131979e-05	1	1	1	57162	2	64092651	64144420
ENSG00000166405.14	RIC3	1.25356543064117	0.0748447674097611	0.210000002847284	0.0288586540404017	1	1	1	79608	11	8092964	8169039
ENSG00000124787.13	RPP40	1.25356543064117	0.130260166275582	0.210000002847284	0.00533606836074791	1	1	1	10799	6	4992404	5004057
ENSG00000180432.5	CYP8B1	-1.25356543064117	-2.18902400003874	0.210000002847284	2.27550958409442e-05	1	1	1	1582	3	42872191	42875878
ENSG00000180767.9	CHST13	1.25356543064117	0.0443346149128371	0.210000002847284	0.058061167129004	1	1	1	166012	3	126524154	126543290
ENSG00000132475.10	H3F3B	1.25356543064117	1.08258449353651	0.210000002847284	8.48524500602486e-05	1	1	1	NA	NA	NA	NA
ENSG00000204130.12	RUFY2	-1.25246195212209	-0.0655752355388128	0.210401584057599	0.0284070939693626	2	2	2	55680	10	68341111	68407301
ENSG00000245532.7	NEAT1	-1.25175338086556	-0.0308064811415124	0.210659742233734	0.124237227168832	2	2	2	283131	11	65422797	65445539
ENSG00000204657.3	OR2H2	-1.2516144095968	-0.0810078504598442	0.210710401368908	0.0177706977813396	2	2	2	7932	6	29585120	29592505
ENSG00000104946.12	TBC1D17	-1.25090267020485	-0.160366252830874	0.21096998956503	0.00376748235042762	2	2	2	79735	19	49877530	49888749
ENSG00000272711.1	RP11-259N19.1	-1.24932153412087	-0.177882415375547	0.21154749478434	0.00412325599674357	2	2	2	NA	NA	NA	NA
ENSG00000103494.12	RPGRIP1L	-1.24842667754363	-0.0982487026763042	0.211874844431316	0.00793422571923393	2	2	2	23322	16	53598152	53703858
ENSG00000164082.14	GRM2	-1.2469344788533	-0.0665852708009784	0.212421523122928	0.0270837712292325	2	2	2	2912	3	51707067	51718615
ENSG00000273209.1	RP11-107N15.1	-1.24678669611843	-0.177503774584385	0.212475719885369	0.0029252104176155	2	2	2	NA	NA	NA	NA
ENSG00000143194.12	MAEL	-1.24587333678043	-0.0367906397161267	0.212810900251807	0.0837761622601118	2	2	2	84944	1	166921120	167022213
ENSG00000198774.4	RASSF9	1.24512398614739	0.0661348568190357	0.213086178448671	0.0222098256475946	2	2	2	9182	12	85800702	85836408
ENSG00000145354.9	CISD2	1.24410655321597	0.0462834502004325	0.213460349513843	0.0358494344696682	2	2	2	493856	4	102868991	102892806
ENSG00000143845.14	ETNK2	1.2434601897565	0.660744457763237	0.213698302256957	0.000284862118761543	2	2	2	55224	1	204131061	204152043
ENSG00000226051.6	ZNF503-AS1	-1.24325761331961	-0.0412139195117993	0.213772918278543	0.0653579857796554	2	2	2	253264	10	75296382	75361677
ENSG00000153214.9	TMEM87B	1.24316248361914	0.268976396717705	0.213807964375953	0.00177151843446214	2	2	2	84910	2	112055265	112119313
ENSG00000234362.5	LINC01914	-1.24199246628669	-0.417433916103946	0.214239341682988	0.000760871636815655	2	2	2	101929723	2	41931598	41933722
ENSG00000271945.1	RP11-354K4.2	-1.24025846574438	-0.120139347104424	0.214879809564391	0.00774344725342906	2	2	2	NA	NA	NA	NA
ENSG00000255874.2	LINC00346	-1.23857969773573	-4.24871425471551	0.215501190524033	2.40869272339707e-05	2	2	2	NA	NA	NA	NA
ENSG00000019582.14	CD74	1.23791466089859	0.0361833928410242	0.215747705575406	0.0816491903850885	3	3	3	972	5	150401636	150412909
ENSG00000165923.15	AGBL2	-1.23741395710276	-0.335013192048568	0.215933439824246	0.000529182570706146	2	2	2	79841	11	47659167	47715381
ENSG00000183048.11	SLC25A10	-1.23698371368749	-0.294930136981274	0.216093129004559	0.00117146308897476	2	2	2	1468	17	81712283	81721011
ENSG00000129292.20	PHF20L1	-1.23572725445677	-0.131823920700023	0.216559963198897	0.00717131016918179	2	2	2	51105	8	132775370	132848806
ENSG00000122477.12	LRRC39	1.23428195559133	0.0371389545857243	0.217097857412752	0.0804311323642094	2	2	2	127495	1	100148447	100178255
ENSG00000123684.12	LPGAT1	-1.23144677638777	-0.554234335349928	0.21815581124467	0.000299433065199801	3	3	3	9926	1	211743456	211830762
ENSG00000169410.9	PTPN9	1.22897948735603	0.308257819278101	0.219079496953233	0.0021737811920608	2	2	2	5780	15	75463250	75579314
ENSG00000259495.2	RP11-210M15.2	-1.22866145962398	-0.0532897411113836	0.219198761887651	0.0274988245652179	2	2	2	NA	NA	NA	NA
ENSG00000166268.10	MYRFL	-1.22853164062299	-0.0143746298631207	0.219247459260666	0.429387668901624	2	2	2	196446	12	69824517	69959096
ENSG00000237330.2	RNF223	1.22652816772461	1.02210487439371	0.219999982065921	0.000108695341116375	1	1	1	401934	1	1070966	1074305
ENSG00000146147.14	MLIP	-1.22652816772461	-9.80294983211488	0.219999982065921	6.15398540867667e-07	1	1	1	90523	6	54018915	54266324
ENSG00000103522.15	IL21R	1.22652816772461	0.371112337224274	0.219999982065921	0.000692750716777301	1	1	1	50615	16	27402161	27452042
ENSG00000168566.12	SNRNP48	-1.22652816772461	-0.269290276842808	0.219999982065921	0.00136141341789866	1	1	1	154007	6	7590197	7611966
ENSG00000213809.8	KLRK1	1.22652816772461	0.0781279927758593	0.219999982065921	0.0171388714945317	1	1	1	22914	12	10372352	10390040
ENSG00000100197.20	CYP2D6	1.22652816772461	0.0271423508818491	0.219999982065921	0.148050283547742	1	1	1	1565	22	42126498	42130809
ENSG00000108771.12	DHX58	-1.22652816772461	-0.0330731136051876	0.219999982065921	0.0877442836914297	1	1	1	79132	17	42101403	42112720
ENSG00000164220.6	F2RL2	-1.22652816772461	-0.0540282462221067	0.219999982065921	0.0405611221550396	1	1	1	2151	5	76615481	76623402
ENSG00000260676.5	LINC01541	-1.22652816772461	-0.0270799156028687	0.219999982065921	0.133822029422757	1	1	1	100505776	18	71519963	71578955
ENSG00000099960.12	SLC7A4	-1.22652816772461	-0.225512526530168	0.219999982065921	0.00189732922497759	1	1	1	6545	22	21028717	21032560
ENSG00000149930.17	TAOK2	-1.22652816772461	-0.58247442384002	0.219999982065921	0.000331945091904786	1	1	1	9344	16	29973867	29992260
ENSG00000189056.13	RELN	-1.22652816772461	-0.151379082138581	0.219999982065921	0.00435879923880179	1	1	1	5649	7	103471788	103989657
ENSG00000164050.12	PLXNB1	1.22652816772461	0.527168619485071	0.219999982065921	0.000363486613371245	1	1	1	5364	3	48403853	48430323
ENSG00000143393.16	PI4KB	1.22652816772461	3.05041176838522	0.219999982065921	1.20629779272121e-05	1	1	1	5298	1	151291796	151327714
ENSG00000282021.1	CTD-2336O2.3	-1.22652816772461	-0.0352523932933266	0.219999982065921	0.0928971211064411	1	1	1	NA	NA	NA	NA
ENSG00000143401.14	ANP32E	-1.22652816772461	-0.109020492814888	0.219999982065921	0.0104380862402443	1	1	1	81611	1	150218416	150236132
ENSG00000204851.6	PNMAL2	-1.22652816772461	-0.128695711873691	0.219999982065921	0.00718428769430801	1	1	1	NA	NA	NA	NA
ENSG00000137959.15	IFI44L	1.22652816772461	31.1379942084236	0.219999982065921	1.50616199409758e-07	1	1	1	10964	1	78620411	78646144
ENSG00000114248.9	LRRC31	-1.22652816772461	-0.149619856206992	0.219999982065921	0.00416724913332343	1	1	1	79782	3	169839171	169869934
ENSG00000061455.10	PRDM6	-1.22652816772461	-0.20373174721147	0.219999982065921	0.00240193352926397	1	1	1	93166	5	123089147	123194265
ENSG00000180929.5	GPR62	-1.22652816772461	-1.50972318811793	0.219999982065921	3.89869424419498e-05	1	1	1	118442	3	51955380	51957498
ENSG00000278535.4	DHRS11	1.22652816772461	0.105701044553337	0.219999982065921	0.0103789975712446	1	1	1	79154	17	36591845	36600803
ENSG00000146278.10	PNRC1	1.22652816772461	0.144721362034686	0.219999982065921	0.00418987317953492	1	1	1	10957	6	89080748	89085159
ENSG00000205693.3	MANSC4	1.22652816772461	6.78229776094939	0.219999982065921	2.37110321531679e-06	1	1	1	100287284	12	27762426	27780235
ENSG00000171492.14	LRRC8D	-1.22652816772461	-0.131904996851109	0.219999982065921	0.00654673947314615	1	1	1	55144	1	89821013	89936610
ENSG00000187630.15	DHRS4L2	-1.22652816772461	-0.0596302434703397	0.219999982065921	0.0313856429242705	1	1	1	317749	14	23969873	24006407
ENSG00000205155.7	PSENEN	-1.22652816772461	-1.0138814659753	0.219999982065921	0.000114678700405698	1	1	1	55851	19	35745650	35747518
ENSG00000175220.11	ARHGAP1	1.22652816772461	0.33958841168686	0.219999982065921	0.0011831929542742	1	1	1	392	11	46677076	46700659
ENSG00000091009.7	RBM27	1.22652816772461	0.767155902513395	0.219999982065921	0.000177130267688445	1	1	1	54439	5	146203549	146289222
ENSG00000272777.1	RP11-571L19.8	-1.22652816772461	-0.0286980884689142	0.219999982065921	0.126572710358669	1	1	1	NA	NA	NA	NA
ENSG00000249669.9	CARMN	1.22652816772461	38.5142204269915	0.219999982065921	6.97487949523557e-08	1	1	1	728264	5	149406844	149432835
ENSG00000110888.17	CAPRIN2	1.22652816772461	0.0666722654406539	0.219999982065921	0.0185352640304956	1	1	1	65981	12	30709551	30754950
ENSG00000196388.8	INCA1	1.22652816772461	0.26087784902035	0.219999982065921	0.00133036322475908	1	1	1	388324	17	4988129	5006092
ENSG00000183340.6	JRKL	1.22652816772461	0.176947115965435	0.219999982065921	0.00362672705098437	1	1	1	8690	11	96390012	96393560
ENSG00000204052.4	LRRC73	-1.22652816772461	-0.0419881570429482	0.219999982065921	0.046454765915791	1	1	1	221424	6	43506964	43510345
ENSG00000132424.14	PNISR	-1.22652816772461	-0.62437985014113	0.219999982065921	0.000196268682567605	1	1	1	25957	6	99398049	99426305
ENSG00000196704.11	AMZ2	1.22652816772461	0.142947754633985	0.219999982065921	0.00574373302585743	1	1	1	51321	17	68206128	68257163
ENSG00000272913.1	RP11-440D17.3	1.22652816772461	0.214447891574482	0.219999982065921	0.00538864591980868	1	1	1	NA	NA	NA	NA
ENSG00000229537.5	LINC01739	1.22652816772461	2.15870290216776	0.219999982065921	1.3638169620631e-05	1	1	1	NA	NA	NA	NA
ENSG00000070761.7	CFAP20	-1.22652816772461	-0.200654901025465	0.219999982065921	0.0025853604382892	1	1	1	29105	16	58113591	58129380
ENSG00000273198.1	GS1-304P7.3	1.22652816772461	0.110241656119127	0.219999982065921	0.0118325689559314	1	1	1	NA	NA	NA	NA
ENSG00000198858.9	R3HDM4	-1.22652816772461	-0.620725240813037	0.219999982065921	0.000233584326433432	1	1	1	91300	19	896502	913218
ENSG00000154678.16	PDE1C	-1.22652816772461	-0.226214406611002	0.219999982065921	0.00182909106880176	1	1	1	5137	7	31616776	32428223
ENSG00000136044.11	APPL2	-1.22652816772461	-1.35766338625515	0.219999982065921	6.29458880559792e-05	1	2	2	55198	12	105173296	105236173
ENSG00000224957.5	LINC01266	1.22652816772461	0.600928071623866	0.219999982065921	0.000118407453174982	1	1	1	101927215	3	592104	846014
ENSG00000179593.15	ALOX15B	-1.22652816772461	-0.223974561835086	0.219999982065921	0.00264585691657474	1	1	1	247	17	8039058	8049133
ENSG00000162576.16	MXRA8	1.22652816772461	0.459434840311516	0.219999982065921	0.000609620139639851	1	1	1	54587	1	1352688	1363540
ENSG00000139292.12	LGR5	-1.22652816772461	-0.57676666455994	0.219999982065921	0.000192660452024329	1	1	1	8549	12	71439797	71586309
ENSG00000141456.14	PELP1	-1.22652816772461	-0.119378800861878	0.219999982065921	0.00738546082910557	1	1	1	27043	17	4669773	4704136
